Average_goals_scored_last10,Average_HT_goals_scored_last10,Average_shots_last10,Average_shots_on_target_last10,Average_fouls_last10,Average_corners_last10,Average_yellow_cards_last10,Average_red_cards_last10,Average_goals_conceded_last10,Average_HT_goals_conceded_last10,Average_shots_conceded_last10,Average_shots_on_target_conceded_last10,Average_fouls_conceded_last10,Average_corners_conceded_last10,Average_yellow_cards_conceded_last10,Average_red_cards_conceded_last10,Average_B365Odds_last10,Average_B365Odds_Against_last10,Average_B365DrawOdds_last10,Average_BWOdds_last10,Average_BWOdds_against_last10,Average_BWDrawOdds_last10,Average_WHOdds_last10,Average_WHOdds_Against_last10
0.9,0.6,13.1,6.7,11.8,6.0,2.0,0.3,3.6349999999999993,3.4530000000000003,3.6550000000000002,3.3599999999999994,3.8379999999999996,3.415,1.5,0.5,10.2,5.1,11.3,4.1,1.4,0.0,2.7250000000000005,2.495
1.3,0.4,13.8,7.5,13.5,5.0,1.9,0.3,2.9410000000000003,3.4899999999999998,2.855,3.315,2.867,3.415,1.5,0.8,12.5,7.6,12.0,5.2,2.1,0.4,3.219,3.21
1.0,0.4,9.7,5.0,9.2,4.8,1.7,0.0,5.431,3.6949999999999994,4.735,3.5149999999999997,4.765,3.595,1.4,0.7,12.6,7.8,10.2,6.1,1.9,0.1,2.286,2.185
1.8,1.1,12.8,7.7,14.9,5.0,1.6,0.3,2.5379999999999994,3.393,2.3899999999999997,3.285,2.477,3.383,1.8,0.6,11.6,6.1,13.2,5.2,1.2,0.3,3.372,3.2350000000000003
0.8,0.2,6.5,3.8,12.0,4.4,2.0,0.0,8.275,4.438000000000001,6.965000000000001,4.035,7.839999999999999,4.353,1.7,0.7,16.0,9.3,9.4,6.0,1.1,0.3,1.721,1.682
1.0,0.2,12.6,6.9,11.5,4.3,1.5,0.2,3.479,3.5150000000000006,3.13,3.37,3.2329999999999997,3.3600000000000003,1.3,0.5,11.6,6.3,11.0,6.7,1.3,0.0,3.149,2.9850000000000003
0.9,0.3,10.3,5.6,11.1,4.2,1.7,0.0,3.6480000000000006,3.415,3.535,3.255,3.655,3.3699999999999997,1.4,0.3,16.2,9.2,11.9,6.8,2.3,0.0,2.523,2.3899999999999997
1.8,0.7,15.4,7.7,11.6,6.0,1.4,0.0,2.07,4.168,1.9620000000000002,3.9300000000000006,2.0359999999999996,3.965,0.7,0.5,7.3,3.7,13.1,4.0,1.8,0.4,7.395999999999999,6.235
2.6,1.3,19.1,10.8,10.7,6.3,1.2,0.1,1.5850000000000002,4.226,1.545,3.9849999999999994,1.5759999999999998,4.0649999999999995,0.3,0.3,8.6,3.8,12.3,3.8,2.0,0.0,8.343,7.2700000000000005
1.6,0.8,10.3,5.9,13.6,5.7,2.3,0.0,3.175,3.5749999999999993,3.2300000000000004,3.4,3.229,3.505,1.1,0.6,13.6,7.0,13.4,5.9,1.8,0.1,3.595,3.285
1.4,0.4,10.9,6.2,13.1,3.8,1.3,0.0,6.6370000000000005,4.128,5.49,3.7949999999999995,6.725,3.935,1.7,0.6,17.8,9.1,11.8,8.1,1.5,0.1,2.069,2.1020000000000003
1.4,0.4,11.0,5.7,13.4,5.0,1.7,0.1,3.6800000000000006,3.575,3.3050000000000006,3.3599999999999994,3.5050000000000003,3.47,1.6,0.5,13.7,9.0,12.7,5.8,1.5,0.0,3.0909999999999997,2.88
2.4,0.8,17.4,9.8,9.7,9.1,2.3,0.1,1.673,4.15,1.6,3.8549999999999995,1.6420000000000001,4.045,1.2,0.4,8.8,4.9,10.9,3.6,2.5,0.1,7.68,6.675
0.9,0.5,12.3,5.8,12.4,5.1,1.1,0.1,3.4909999999999997,3.3900000000000006,3.293,3.2350000000000003,3.368,3.34,0.8,0.2,12.5,6.7,10.4,4.9,1.1,0.0,2.5320000000000005,2.44
0.9,0.5,9.7,4.4,15.0,5.1,2.5,0.1,3.971,3.4979999999999998,3.7699999999999996,3.2950000000000004,3.8379999999999996,3.44,1.9,0.7,11.7,6.3,10.3,5.5,0.9,0.0,2.3909999999999996,2.285
0.8,0.3,12.8,7.2,13.3,6.4,1.9,0.1,4.677999999999999,3.6349999999999993,4.095000000000001,3.4450000000000003,4.6339999999999995,3.5549999999999997,1.1,0.5,16.1,9.2,13.2,7.8,1.6,0.0,2.38,2.257
1.4,0.9,12.6,7.0,12.4,5.4,1.8,0.1,4.698,3.6,3.79,3.425,3.848,3.5050000000000003,1.8,0.7,14.2,7.5,12.4,5.1,2.5,0.1,2.617,2.5429999999999997
1.9,1.0,17.5,11.1,11.4,7.3,2.1,0.1,1.8210000000000002,4.6,1.759,4.205,1.8170000000000002,4.36,0.9,0.3,11.0,6.4,12.6,3.6,1.9,0.0,9.275,7.255
1.3,0.5,9.3,5.1,12.9,4.1,1.5,0.2,3.6150000000000007,3.4549999999999996,3.2600000000000002,3.29,3.5450000000000004,3.3649999999999998,1.9,1.2,12.7,5.9,14.5,5.7,2.2,0.0,2.7630000000000003,2.69
0.9,0.3,12.5,7.0,12.8,6.6,2.2,0.0,6.0600000000000005,3.9299999999999997,5.025,3.72,5.415,3.7949999999999995,1.8,0.9,14.9,8.9,14.4,7.1,1.5,0.1,2.2640000000000002,2.1569999999999996
2.1,0.9,13.0,7.9,14.4,4.9,1.4,0.1,2.633,3.393,2.46,3.2699999999999996,2.577,3.3729999999999998,1.4,0.4,10.4,5.0,14.0,5.0,1.4,0.3,3.2939999999999996,3.185
0.8,0.5,12.4,5.8,12.0,5.1,0.9,0.1,3.533,3.3850000000000002,3.3329999999999997,3.2350000000000003,3.3920000000000003,3.3049999999999997,0.9,0.3,12.3,6.6,10.3,5.3,1.2,0.0,2.482,2.3899999999999997
1.0,0.6,10.1,4.6,14.7,5.2,2.3,0.1,3.3279999999999994,3.44,3.225,3.2649999999999997,3.2449999999999997,3.4,1.8,0.7,10.6,5.4,10.7,4.9,0.9,0.0,2.947,2.74
1.5,0.7,9.0,4.8,11.5,5.8,1.7,0.0,2.7779999999999996,3.4799999999999995,2.84,3.34,2.832,3.4299999999999997,1.2,0.6,12.6,5.9,14.8,5.7,1.7,0.1,3.685,3.325
2.2,0.7,17.8,9.7,8.7,9.1,2.0,0.1,1.5050000000000001,4.2,1.475,3.8850000000000002,1.4889999999999999,4.115,1.2,0.5,7.6,4.2,11.6,3.1,2.5,0.1,8.1,7.040000000000001
1.5,0.4,15.2,7.2,12.2,7.6,1.5,0.0,2.164,3.968,2.04,3.75,2.131,3.8050000000000006,0.8,0.5,6.8,3.2,13.7,3.4,1.7,0.4,6.196,5.41
1.5,0.5,10.0,5.5,13.1,3.5,1.3,0.0,7.112,4.178,5.9,3.8150000000000004,7.1049999999999995,3.995,1.7,0.7,18.0,9.0,11.9,8.0,1.3,0.1,1.886,1.8820000000000001
0.9,0.3,10.0,4.9,10.7,4.0,1.7,0.0,5.733,3.755,5.12,3.6,5.15,3.6750000000000007,1.5,0.7,12.7,8.4,10.6,6.2,1.8,0.1,2.276,2.1499999999999995
1.2,0.7,11.5,5.7,12.1,5.4,1.7,0.2,4.233,3.558,4.2,3.45,4.428,3.493,1.4,0.6,10.0,4.9,12.7,4.8,1.3,0.0,2.4050000000000002,2.2150000000000003
1.3,0.9,11.4,5.7,13.1,4.8,1.9,0.2,4.758,3.6,3.875,3.425,3.918,3.505,1.8,0.7,14.4,7.7,12.6,5.3,2.4,0.1,2.567,2.478
1.2,0.6,9.0,4.9,12.4,4.8,1.0,0.2,4.285,3.7,3.7099999999999995,3.47,4.118,3.5,1.8,1.2,13.7,6.8,13.9,5.7,2.2,0.0,2.8909999999999996,2.805
0.8,0.6,12.1,6.6,13.4,6.1,1.9,0.1,4.696,3.6799999999999997,4.090000000000001,3.4699999999999998,4.598999999999999,3.56,1.3,0.5,15.2,8.5,11.7,7.8,1.7,0.0,2.5469999999999997,2.437
2.2,1.1,17.8,9.2,11.8,6.0,1.3,0.1,1.607,4.026000000000001,1.56,3.8200000000000003,1.592,3.8310000000000004,0.4,0.4,9.2,5.2,12.3,4.8,1.9,0.0,6.993,6.470000000000001
1.0,0.2,11.0,6.4,12.0,4.6,1.4,0.0,3.975,3.505,3.54,3.3850000000000002,3.9019999999999997,3.45,1.5,0.1,15.1,8.3,12.1,7.4,2.5,0.1,2.831,2.68
1.4,0.5,10.8,5.8,13.8,4.8,1.9,0.1,3.683,3.53,3.29,3.35,3.5090000000000003,3.4299999999999997,1.9,0.6,13.6,8.7,12.3,6.0,1.9,0.0,2.9690000000000003,2.84
1.7,0.9,16.7,10.9,11.5,7.6,2.2,0.1,1.725,4.775,1.657,4.290000000000001,1.705,4.4,0.5,0.2,11.4,6.0,11.8,4.1,1.7,0.0,9.55,7.8
1.0,0.4,12.0,6.8,11.3,3.4,1.6,0.2,4.555,3.69,4.1,3.55,4.115,3.46,1.5,0.7,13.0,6.9,11.1,6.0,1.1,0.0,2.7640000000000002,2.585
1.1,0.2,7.6,3.7,12.7,4.8,1.8,0.1,6.325,3.968,5.67,3.65,6.14,3.8329999999999997,1.8,0.9,14.4,8.0,10.4,6.2,1.0,0.2,1.8,1.7550000000000001
1.1,0.4,14.1,8.1,13.1,6.7,1.9,0.2,3.311,3.6729999999999996,3.195,3.4899999999999998,3.1559999999999997,3.5980000000000003,1.6,0.6,12.4,6.9,12.6,5.2,2.3,0.2,3.614,3.65
0.8,0.3,12.5,6.8,12.6,7.3,2.1,0.0,5.698,3.975,4.755,3.6700000000000004,5.137,3.7949999999999995,1.6,0.7,16.2,9.5,14.1,7.7,1.2,0.0,2.226,2.127
1.5555555555555556,0.5555555555555556,10.0,5.444444444444445,13.0,3.7777777777777777,1.5555555555555556,0.0,5.413333333333334,3.7388888888888894,4.605555555555556,3.505555555555555,5.283333333333333,3.6222222222222222,1.2222222222222223,0.4444444444444444,16.11111111111111,8.222222222222221,11.444444444444445,8.0,1.0,0.1111111111111111,2.1166666666666667,2.094444444444444
1.9,0.8,18.1,10.1,9.5,8.8,1.8,0.0,1.5210000000000001,4.325,1.487,3.995,1.4999999999999998,4.155,0.6,0.3,7.8,4.0,11.0,3.5,1.8,0.1,8.483,6.965000000000001
1.8,0.7,10.3,6.1,11.8,6.3,1.6,0.0,2.784,3.465,2.84,3.315,2.8360000000000003,3.4300000000000006,1.2,0.6,13.3,6.3,13.8,6.5,1.5,0.1,3.588,3.18
0.9,0.6,10.9,5.8,12.5,5.8,2.1,0.1,6.136,4.15,5.545,3.7299999999999995,5.861,3.85,1.3,0.5,16.0,9.0,11.7,8.4,1.6,0.0,2.386,2.287
0.9,0.4,11.8,6.1,11.7,5.2,1.1,0.1,3.1750000000000003,3.3800000000000003,3.073,3.225,3.0870000000000006,3.3049999999999997,0.8,0.3,12.6,7.0,10.3,5.8,1.5,0.0,2.67,2.5349999999999997
1.6,0.4,12.4,7.6,12.0,5.0,1.5,0.0,3.8970000000000007,3.505,3.465,3.3850000000000002,3.857,3.4449999999999994,1.6,0.1,14.6,7.7,11.5,7.1,2.3,0.2,2.941,2.795
1.6,0.3,14.9,7.6,11.7,7.7,1.6,0.0,2.2500000000000004,3.8379999999999996,2.1270000000000002,3.655,2.192,3.7399999999999998,0.6,0.5,6.8,3.3,13.1,3.8,1.4,0.4,5.6579999999999995,5.005000000000001
1.9,1.0,15.4,10.1,12.0,7.7,2.2,0.2,1.7209999999999996,4.875,1.654,4.290000000000001,1.6969999999999998,4.5,0.6,0.3,11.9,6.4,12.5,4.2,1.8,0.0,9.35,8.1
1.1111111111111112,0.2222222222222222,7.444444444444445,3.4444444444444446,13.0,4.888888888888889,1.7777777777777777,0.1111111111111111,6.738888888888889,4.042222222222223,6.033333333333333,3.7055555555555557,6.555555555555555,3.914444444444444,2.0,1.0,15.0,8.444444444444445,10.666666666666666,6.444444444444445,1.0,0.2222222222222222,1.6944444444444446,1.6444444444444446
1.1,0.4,8.3,4.6,12.3,4.3,1.2,0.2,4.577,3.7,3.97,3.475,4.323,3.463,2.0,1.3,14.3,7.5,13.9,5.5,1.8,0.0,2.6209999999999996,2.58
0.6,0.3,13.2,7.6,12.3,7.2,1.6,0.2,2.9430000000000005,3.5729999999999995,2.8449999999999998,3.405,2.811,3.498,1.4,0.5,12.5,7.2,12.1,5.3,2.1,0.1,3.5520000000000005,3.5799999999999996
0.9,0.4,12.3,7.3,11.8,3.5,1.4,0.2,4.077,3.55,3.785,3.4449999999999994,3.7369999999999997,3.4249999999999994,1.6,0.8,11.8,6.5,11.8,6.0,1.2,0.0,2.591,2.3850000000000002
2.2,1.0,17.4,9.7,11.5,6.6,1.1,0.1,1.539,4.488,1.495,4.065,1.526,4.096,0.4,0.3,9.3,5.3,12.0,4.4,2.1,0.0,8.043000000000001,7.6850000000000005
1.7,1.2,13.0,6.6,13.4,5.4,1.8,0.1,4.069,3.685,3.775,3.405,3.821,3.5549999999999997,2.0,0.9,13.5,6.9,14.4,5.8,2.1,0.2,2.8409999999999997,2.715
1.3,0.6,12.7,6.2,11.1,5.4,1.6,0.2,5.573,3.928,5.585,3.685,5.388,3.743,1.1,0.7,10.8,5.1,12.7,5.9,1.5,0.0,2.167,2.015
2.1,0.8,11.3,6.6,12.2,5.2,1.1,0.2,3.344,3.3299999999999996,3.0549999999999997,3.215,3.0780000000000003,3.28,2.3,0.6,12.6,6.4,12.6,5.9,1.4,0.3,2.523,2.4699999999999998
1.5,0.6,11.2,5.7,12.4,4.9,1.5,0.1,3.3880000000000003,3.5100000000000002,3.1,3.345,3.268,3.348,2.0,0.5,11.4,6.5,11.7,5.6,1.7,0.0,3.2,3.0500000000000003
1.2,0.6,12.2,6.5,12.7,5.2,2.1,0.0,3.165,3.65,3.09,3.45,3.1,3.503,1.9,0.9,10.9,5.7,12.2,5.0,1.0,0.0,3.8549999999999995,3.3599999999999994
0.9,0.4,10.9,5.7,12.9,6.2,1.8,0.0,5.808,3.96,4.885,3.7,5.357,3.8099999999999996,1.4,0.6,16.8,10.3,14.6,8.5,1.1,0.0,2.169,2.092
0.7,0.2,10.0,5.4,11.6,3.9,1.5,0.0,4.720999999999999,3.5799999999999996,4.57,3.41,4.62,3.4549999999999996,1.2,0.5,12.1,8.0,11.5,6.5,1.8,0.1,2.0629999999999997,1.9620000000000002
1.0,0.4,8.4,4.7,12.1,3.6,1.5,0.1,4.824,3.7949999999999995,4.26,3.53,4.444999999999999,3.4880000000000004,2.0,1.3,14.5,8.4,14.1,5.5,1.9,0.0,2.564,2.52
1.1428571428571428,0.14285714285714285,7.285714285714286,3.142857142857143,12.714285714285714,4.285714285714286,2.142857142857143,0.14285714285714285,7.128571428571428,4.107142857142858,6.257142857142857,3.742857142857143,6.971428571428571,3.9571428571428577,2.0,1.0,15.142857142857142,8.285714285714286,10.285714285714286,7.285714285714286,0.8571428571428571,0.0,1.6514285714285715,1.6142857142857143
1.4285714285714286,0.7142857142857143,8.857142857142858,5.0,13.285714285714286,3.7142857142857144,1.4285714285714286,0.0,6.1000000000000005,3.871428571428571,5.1571428571428575,3.607142857142857,5.964285714285714,3.728571428571428,1.5714285714285714,0.5714285714285714,15.285714285714286,7.571428571428571,11.428571428571429,7.571428571428571,1.0,0.14285714285714285,2.0142857142857147,1.9785714285714284
1.9,0.6,13.3,8.3,12.1,5.1,1.5,0.0,3.4620000000000006,3.4699999999999998,3.0100000000000002,3.37,3.342,3.3950000000000005,1.3,0.2,13.5,7.1,11.3,6.7,2.4,0.2,3.174,2.9999999999999996
1.6,0.9,13.8,8.9,12.6,6.4,2.4,0.2,1.908,4.535,1.8039999999999998,4.045,1.8519999999999999,4.180000000000001,0.8,0.5,11.7,6.4,12.2,4.7,1.8,0.0,7.95,7.085000000000001
1.5,0.1,15.9,8.3,11.2,8.7,1.3,0.0,2.0860000000000003,3.7649999999999997,2.002,3.5349999999999993,2.018,3.6300000000000003,0.6,0.4,5.6,3.0,11.2,4.0,1.2,0.3,5.392,4.695
1.1,0.4,12.4,6.6,11.4,4.5,1.2,0.1,3.29,3.38,3.2030000000000003,3.2399999999999998,3.067,3.325,1.1,0.6,11.7,6.3,10.7,5.1,1.4,0.0,2.5599999999999996,2.415
1.2,0.7,10.0,5.7,11.5,4.9,2.1,0.0,6.052999999999999,4.245,5.484999999999999,3.7700000000000005,5.746,3.8699999999999997,1.2,0.4,16.4,9.7,11.4,8.6,1.4,0.0,2.671,2.607
1.6,0.6,10.4,5.9,11.6,6.2,1.6,0.0,2.804,3.5200000000000005,2.88,3.335,2.8310000000000004,3.45,1.6,0.6,13.0,6.7,12.3,6.5,1.5,0.0,3.753,3.37
2.1,1.0,17.0,9.0,9.5,8.6,1.3,0.0,1.514,4.41,1.477,4.069999999999999,1.499,4.095000000000001,0.7,0.3,8.4,4.8,9.4,3.5,1.3,0.0,8.733,7.165000000000001
2.2,0.9,11.2,6.8,11.2,5.0,0.9,0.1,3.2039999999999997,3.3549999999999995,2.915,3.225,2.9229999999999996,3.28,2.2,0.6,13.6,7.4,11.2,5.4,1.5,0.3,2.748,2.7399999999999998
1.8,0.9,14.4,7.9,11.8,6.6,1.6,0.1,1.677,4.368,1.64,3.95,1.652,3.956000000000001,0.5,0.3,9.5,5.7,11.8,4.5,2.0,0.0,7.423,6.959999999999999
1.4,0.3,11.5,6.1,11.1,5.5,1.3,0.1,2.8200000000000003,3.37,2.6950000000000003,3.225,2.673,3.1979999999999995,1.8,0.5,9.2,4.8,12.0,5.6,1.7,0.0,3.089,2.995
0.7,0.3,13.5,7.9,11.1,7.7,1.2,0.0,3.005,3.5479999999999996,2.8949999999999996,3.405,2.834,3.4530000000000003,1.3,0.4,12.8,7.4,11.3,5.2,2.3,0.1,3.414,3.4200000000000004
0.8,0.4,12.5,7.1,11.8,4.2,1.4,0.2,3.9200000000000004,3.5449999999999995,3.7,3.405,3.6,3.375,1.9,1.0,12.8,7.6,10.4,5.7,1.1,0.0,2.4050000000000002,2.25
2.0,1.5,13.3,7.5,13.2,5.3,1.7,0.1,3.997,3.85,3.6950000000000003,3.5,3.7120000000000006,3.6149999999999998,1.9,0.9,12.7,7.0,14.9,6.0,2.0,0.2,3.2409999999999997,3.11
1.2,0.5,12.4,6.1,11.4,5.2,1.6,0.1,4.935,3.815,4.944999999999999,3.55,4.5280000000000005,3.6130000000000004,0.8,0.7,10.7,5.6,12.6,6.3,1.9,0.0,2.312,2.14
0.8,0.4,10.4,4.9,12.9,5.8,1.6,0.0,4.7829999999999995,3.6399999999999997,4.199999999999999,3.4850000000000003,4.267,3.55,1.3,0.8,15.8,9.6,15.4,7.4,1.0,0.0,2.154,2.117
0.9,0.4,10.0,5.5,12.4,4.4,1.9,0.0,4.470999999999999,3.54,4.265,3.3849999999999993,4.3,3.3549999999999995,1.5,0.8,11.3,7.4,10.9,5.5,1.4,0.1,2.1989999999999994,2.077
1.4,0.7,12.4,7.3,13.0,5.1,1.9,0.0,3.225,3.6799999999999997,3.19,3.45,3.0620000000000003,3.4730000000000003,1.8,0.8,10.9,6.0,13.0,5.1,1.1,0.0,3.8200000000000003,3.335
1.1,0.3,12.1,6.2,11.9,5.0,1.5,0.1,6.135,4.084999999999999,5.95,3.7600000000000002,5.318,3.783,0.8,0.6,11.5,6.0,11.5,6.9,1.5,0.0,2.1959999999999997,2.0349999999999997
0.6,0.3,13.4,7.3,11.1,4.1,1.1,0.1,3.8900000000000006,3.5499999999999994,3.665,3.41,3.55,3.38,1.9,1.0,12.7,7.3,9.9,6.2,0.9,0.0,2.445,2.3299999999999996
1.6,0.9,11.7,7.0,13.3,6.0,2.6,0.2,1.9469999999999998,4.36,1.8419999999999999,3.8950000000000005,1.895,3.9,1.1,0.6,13.1,7.4,12.8,4.9,2.2,0.0,7.15,6.63
2.2,1.2,17.6,9.7,9.0,8.1,1.2,0.0,1.815,4.285,1.7570000000000001,4.015,1.7309999999999999,3.9150000000000005,0.6,0.3,8.6,4.7,10.4,4.0,1.4,0.0,7.616,6.395
2.5,0.9,11.6,6.9,12.1,6.5,1.2,0.0,2.284,3.475,2.29,3.28,2.254,3.3400000000000007,1.4,0.3,11.3,6.0,13.8,6.4,1.5,0.0,4.053,3.7849999999999993
1.5,0.3,12.4,6.5,10.0,4.9,1.1,0.0,2.6849999999999996,3.374999999999999,2.5800000000000005,3.225,2.538,3.193,1.7,0.5,9.5,4.9,10.9,6.3,1.5,0.0,3.179,3.075
1.3,0.5,12.2,6.8,10.3,5.2,1.0,0.0,3.3979999999999997,3.4,3.3,3.255,3.132,3.339999999999999,1.1,0.5,10.1,5.1,10.4,4.8,1.1,0.0,2.5249999999999995,2.3850000000000002
1.9,0.6,13.4,8.5,12.3,5.2,1.6,0.0,3.682,3.4899999999999998,3.215,3.38,3.4450000000000003,3.3899999999999997,1.4,0.3,12.4,7.1,11.0,5.7,1.9,0.2,2.9899999999999998,2.8099999999999996
0.9,0.5,9.1,4.5,11.6,4.1,1.3,0.1,4.587,3.7849999999999993,4.135,3.535,4.188000000000001,3.4479999999999995,1.6,0.9,15.2,8.7,12.8,5.3,2.0,0.0,2.786,2.6849999999999996
1.4,0.2,7.6,3.0,13.0,4.0,2.0,0.2,6.9799999999999995,4.12,6.159999999999999,3.71,6.659999999999999,3.9200000000000004,2.0,1.0,15.0,7.6,11.8,8.8,1.0,0.0,1.7060000000000002,1.6600000000000001
0.7,0.3,9.5,3.9,11.0,5.6,1.2,0.0,5.6579999999999995,3.845,4.9399999999999995,3.6450000000000005,4.8469999999999995,3.6399999999999997,1.4,0.7,14.8,9.1,14.7,6.8,0.8,0.0,2.061,2.0250000000000004
0.9,0.5,13.2,8.4,9.5,7.1,0.8,0.0,2.9850000000000003,3.563,2.8899999999999997,3.4,2.8129999999999997,3.4480000000000004,1.3,0.4,13.1,7.6,12.2,5.3,2.3,0.0,3.4539999999999997,3.3950000000000005
1.7,0.6,10.8,6.4,9.6,4.8,0.8,0.1,3.6060000000000003,3.3850000000000002,3.25,3.2199999999999998,3.2359999999999998,3.2600000000000002,2.3,0.5,13.9,7.8,11.1,5.5,1.4,0.3,2.44,2.46
1.25,0.75,9.0,4.75,15.0,4.5,1.75,0.0,4.4625,3.4875,4.05,3.2875,4.125,3.3249999999999997,2.0,1.0,11.25,5.0,11.25,5.0,0.0,0.25,2.2175000000000002,2.1875
1.8,0.9,13.9,7.2,11.9,6.8,1.4,0.1,1.6149999999999998,4.543,1.5850000000000002,4.074999999999999,1.589,4.026000000000001,0.5,0.2,9.7,5.9,11.4,4.6,1.4,0.0,8.163,7.57
1.3,0.6,12.3,7.1,12.8,4.4,1.6,0.0,3.6799999999999997,3.7600000000000002,3.6449999999999996,3.495,3.4519999999999995,3.4930000000000008,2.1,0.9,12.2,7.0,12.9,4.9,1.3,0.0,3.6369999999999996,3.165
1.5,1.1,12.6,7.4,13.8,5.9,1.6,0.1,4.042,3.8649999999999998,3.75,3.5,3.7369999999999997,3.6000000000000005,1.9,0.9,12.8,7.4,13.6,6.8,1.5,0.1,3.186,3.037
1.0,0.4,9.5,5.4,12.8,4.2,1.9,0.0,4.123,3.5149999999999997,4.045,3.3549999999999995,3.8950000000000005,3.325,1.6,0.6,10.8,6.5,10.9,5.3,1.4,0.1,2.292,2.137
1.6,0.3,15.1,7.9,10.4,6.7,1.1,0.0,2.2760000000000002,3.5050000000000003,2.117,3.41,2.157,3.3900000000000006,0.6,0.2,6.7,3.6,10.3,3.8,0.9,0.1,4.447000000000001,4.0649999999999995
1.0,0.4,9.6,5.9,12.0,5.1,1.7,0.0,4.548,3.96,4.515,3.55,4.186,3.55,1.0,0.3,13.7,8.2,11.7,6.3,1.1,0.0,2.935,2.83
0.9,0.6,13.3,8.4,9.0,6.5,0.8,0.0,2.9410000000000003,3.593,2.855,3.425,2.765,3.468000000000001,1.5,0.4,13.1,7.2,11.8,5.2,2.0,0.0,3.6439999999999997,3.575
1.6666666666666667,0.3333333333333333,7.666666666666667,2.0,15.0,3.3333333333333335,2.3333333333333335,0.3333333333333333,5.5,3.5666666666666664,5.016666666666667,3.383333333333333,5.0,3.4333333333333336,2.3333333333333335,1.3333333333333333,13.333333333333334,7.333333333333333,10.666666666666666,5.333333333333333,1.0,0.0,1.71,1.6666666666666667
1.2,0.4,12.7,6.5,12.1,4.4,1.5,0.0,6.09,4.085,5.865,3.745,5.153,3.743,0.9,0.6,11.5,5.9,12.0,6.7,1.5,0.1,2.163,2.055
0.4,0.1,9.0,3.5,11.2,4.9,1.1,0.0,6.018,3.9,5.299999999999999,3.6800000000000006,5.157,3.66,1.4,0.7,14.0,8.2,13.7,6.4,0.7,0.0,1.9140000000000001,1.8900000000000001
0.7,0.4,13.3,7.3,11.0,4.2,0.9,0.1,3.7950000000000004,3.5599999999999996,3.56,3.4,3.46,3.3649999999999998,1.2,0.7,13.3,7.7,10.9,6.3,1.0,0.0,2.545,2.465
1.4,0.8,9.8,5.1,10.0,4.6,1.2,0.0,4.795,3.8,4.35,3.5449999999999995,4.310999999999999,3.4480000000000004,1.2,0.7,15.8,9.0,12.4,6.1,1.9,0.0,2.617,2.535
1.7,0.5,10.3,6.1,9.2,4.2,1.0,0.1,3.473,3.3850000000000002,3.1350000000000002,3.2,3.0959999999999996,3.2399999999999998,2.3,0.5,13.1,7.7,11.4,5.5,1.3,0.3,2.489,2.5149999999999997
1.5,0.3,15.0,7.7,10.7,7.3,1.2,0.0,2.148,3.5650000000000004,2.012,3.435,2.047,3.3800000000000003,0.5,0.1,6.3,3.5,9.9,3.8,1.0,0.0,4.686999999999999,4.255000000000001
1.3,0.4,10.9,5.9,9.8,4.6,1.4,0.0,3.528,3.4200000000000004,3.3649999999999998,3.2399999999999998,3.137,3.3199999999999994,1.3,0.7,11.6,6.2,10.7,4.8,1.0,0.0,2.465,2.335
1.3,0.6,12.2,7.4,13.5,4.6,2.0,0.0,3.5300000000000002,3.7399999999999998,3.4799999999999995,3.4699999999999998,3.252,3.4629999999999996,1.7,0.7,11.3,6.2,13.1,5.0,1.5,0.1,3.694,3.2299999999999995
2.5,0.7,11.6,6.4,11.3,6.2,0.8,0.0,2.9219999999999997,3.7299999999999995,2.5500000000000003,3.495,2.566,3.45,1.7,0.4,11.0,5.4,11.5,5.1,1.3,0.0,4.608,4.354999999999999
1.2,0.4,11.3,6.0,11.9,5.0,1.8,0.0,4.378,3.565,4.29,3.38,4.115,3.3300000000000005,1.3,0.6,10.6,5.6,10.7,5.0,1.2,0.0,2.229,2.0770000000000004
1.7,0.8,13.6,7.5,12.0,7.0,1.4,0.0,1.634,4.6,1.61,4.15,1.593,4.013,0.4,0.0,9.2,5.4,10.9,3.5,1.6,0.0,8.379999999999999,7.609999999999999
1.5,1.0,9.0,5.0,12.5,4.0,2.0,0.0,4.8,3.475,4.225,3.3,4.25,3.3499999999999996,1.0,1.0,12.0,5.5,10.0,6.0,0.0,0.0,2.185,2.1
1.2,0.3,11.1,5.9,10.5,4.8,1.3,0.0,2.822,3.6350000000000002,2.685,3.4300000000000006,2.585,3.3379999999999996,1.2,0.3,10.3,5.1,11.9,7.2,1.7,0.0,4.1259999999999994,3.7150000000000007
1.7,0.6,15.1,8.3,9.3,6.0,1.1,0.1,2.0629999999999997,4.16,1.957,3.9249999999999994,1.927,3.755,1.0,0.5,9.5,5.5,10.5,4.2,1.6,0.0,6.711,5.725
1.9,0.6,11.7,7.2,12.5,5.5,1.6,0.0,5.023999999999999,3.8400000000000007,4.295,3.65,4.427,3.5799999999999996,1.2,0.5,11.5,6.0,10.7,6.1,1.4,0.1,2.922,2.81
1.1,0.8,11.7,6.4,12.6,4.9,1.5,0.1,4.317,3.905,3.9850000000000003,3.5199999999999996,3.995,3.5799999999999996,1.8,0.8,13.9,7.8,12.5,7.3,1.1,0.1,3.0549999999999997,2.9170000000000003
