date,team,home_away,GoalsScored,HTGoalsScored,Shots,ShotsOnTarget,Fouls,Corners,YellowCards,RedCards,B365Odds,B365DrawOdds,BWOdds,BWDrawOdds,WHOdds,WHDrawOdds,FullTimeResult,GoalsConceded,HTGoalsConceded,shotsConceded,shotsOnTargetConceded,foulsConceded,cornersConceded,yellowCardsConceded,redCardsConceded,B365OddsAgainst,BWOddsAgainst,WHOddsAgainst
2025-01-25 15:00:00,Bournemouth,H,5.0,1.0,16.0,10.0,9.0,3.0,2.0,0.0,2.05,3.7,2.05,3.6,2.05,3.5,H,0.0,0.0,18.0,4.0,12.0,9.0,3.0,0.0,3.4,3.5,3.4
2025-01-20 20:00:00,Chelsea,H,3.0,1.0,19.0,7.0,8.0,3.0,4.0,0.0,1.36,5.75,1.34,5.75,1.36,5.0,H,1.0,1.0,9.0,4.0,14.0,6.0,2.0,0.0,6.5,8.0,7.0
2025-01-19 16:30:00,Ipswich,H,0.0,0.0,8.0,4.0,4.0,4.0,0.0,0.0,7.5,5.25,8.0,5.5,7.5,5.0,A,6.0,3.0,17.0,9.0,7.0,7.0,1.0,0.0,1.36,1.35,1.36
2025-01-19 14:00:00,Man United,H,1.0,1.0,10.0,1.0,13.0,4.0,3.0,0.0,2.1,3.6,2.05,3.7,2.05,3.6,A,3.0,1.0,6.0,3.0,12.0,2.0,3.0,0.0,3.3,3.4,3.3
2025-01-19 14:00:00,Everton,H,3.0,3.0,12.0,6.0,14.0,3.0,2.0,0.0,2.8,3.5,2.87,3.5,2.88,3.6,H,2.0,0.0,11.0,6.0,14.0,8.0,1.0,0.0,2.45,2.4,2.38
2025-01-19 14:00:00,Nott'm Forest,H,3.0,3.0,14.0,5.0,4.0,2.0,0.0,0.0,1.38,4.75,1.41,4.8,1.4,4.6,H,2.0,0.0,10.0,4.0,18.0,8.0,4.0,0.0,8.0,7.75,7.5
2025-01-18 17:30:00,Arsenal,H,2.0,1.0,18.0,6.0,10.0,10.0,2.0,0.0,1.5,4.1,1.49,4.5,1.53,4.2,D,2.0,0.0,8.0,4.0,18.0,1.0,3.0,0.0,7.0,6.5,6.0
2025-01-18 15:00:00,West Ham,H,0.0,0.0,7.0,0.0,13.0,2.0,1.0,1.0,2.6,3.5,2.55,3.4,2.62,3.3,A,2.0,0.0,12.0,7.0,10.0,4.0,0.0,0.0,2.63,2.7,2.62
2025-01-18 15:00:00,Leicester,H,0.0,0.0,8.0,4.0,8.0,5.0,3.0,0.0,4.33,3.7,4.0,3.7,3.9,3.75,A,2.0,0.0,17.0,2.0,8.0,2.0,1.0,0.0,1.8,1.9,1.85
2025-01-18 15:00:00,Brentford,H,0.0,0.0,11.0,6.0,6.0,2.0,2.0,0.0,6.5,5.0,6.0,5.25,6.0,5.0,A,2.0,0.0,37.0,8.0,14.0,15.0,3.0,0.0,1.42,1.46,1.44
2025-01-18 12:30:00,Newcastle,H,1.0,1.0,13.0,5.0,7.0,7.0,1.0,0.0,1.62,4.2,1.65,4.2,1.65,4.2,A,4.0,2.0,19.0,10.0,18.0,6.0,6.0,0.0,5.0,4.8,4.8
2025-01-16 20:00:00,Man United,H,3.0,0.0,23.0,9.0,7.0,5.0,1.0,0.0,1.29,6.0,1.3,6.0,1.3,5.5,H,1.0,1.0,13.0,5.0,10.0,4.0,3.0,0.0,9.5,9.25,9.5
2025-01-16 19:30:00,Ipswich,H,0.0,0.0,5.0,3.0,13.0,1.0,2.0,0.0,3.9,3.7,3.9,3.75,3.75,3.75,A,2.0,0.0,11.0,5.0,14.0,9.0,2.0,0.0,1.91,1.9,1.91
2025-01-15 20:00:00,Arsenal,H,2.0,2.0,14.0,4.0,16.0,10.0,3.0,0.0,1.4,5.25,1.41,5.25,1.4,5.0,H,1.0,1.0,10.0,2.0,9.0,4.0,1.0,0.0,7.0,6.25,7.0
2025-01-15 19:30:00,Newcastle,H,3.0,1.0,17.0,5.0,10.0,4.0,0.0,0.0,1.36,5.5,1.36,5.5,1.36,5.0,H,0.0,0.0,13.0,7.0,13.0,2.0,2.0,0.0,8.0,7.75,7.5
2025-01-15 19:30:00,Leicester,H,0.0,0.0,21.0,4.0,7.0,4.0,0.0,0.0,3.9,3.6,3.75,3.7,3.75,3.7,A,2.0,0.0,9.0,4.0,6.0,3.0,0.0,0.0,1.91,1.95,1.95
2025-01-15 19:30:00,Everton,H,0.0,0.0,10.0,3.0,17.0,8.0,2.0,0.0,3.25,3.2,3.1,3.25,3.2,3.1,A,1.0,0.0,11.0,3.0,10.0,5.0,1.0,0.0,2.3,2.37,2.3
2025-01-14 20:00:00,Nott'm Forest,H,1.0,1.0,6.0,3.0,7.0,0.0,2.0,0.0,5.25,4.1,5.0,4.1,4.8,4.0,D,1.0,0.0,23.0,7.0,10.0,9.0,1.0,0.0,1.62,1.66,1.67
2025-01-14 19:30:00,Chelsea,H,2.0,1.0,26.0,10.0,15.0,9.0,2.0,0.0,1.48,4.75,1.49,4.8,1.44,4.5,D,2.0,0.0,7.0,3.0,16.0,3.0,3.0,0.0,6.0,6.0,5.5
2025-01-14 19:30:00,Brentford,H,2.0,0.0,18.0,6.0,4.0,4.0,0.0,0.0,4.75,4.2,4.5,4.5,4.5,4.4,D,2.0,0.0,21.0,8.0,4.0,5.0,0.0,0.0,1.62,1.65,1.67
2025-01-14 19:30:00,West Ham,H,3.0,2.0,4.0,3.0,9.0,0.0,3.0,0.0,3.0,3.4,2.95,3.4,2.9,3.4,H,2.0,0.0,21.0,5.0,18.0,3.0,3.0,0.0,2.38,2.4,2.4
2025-01-06 20:00:00,Wolves,H,0.0,0.0,13.0,6.0,10.0,5.0,1.0,0.0,3.3,3.2,3.1,3.3,3.2,3.2,A,3.0,2.0,11.0,3.0,8.0,3.0,2.0,0.0,2.3,2.35,2.3
2025-01-05 16:30:00,Liverpool,H,2.0,0.0,19.0,6.0,10.0,6.0,2.0,0.0,1.29,6.25,1.29,6.0,1.3,5.8,D,2.0,0.0,13.0,4.0,13.0,9.0,4.0,0.0,8.0,9.5,9.5
2025-01-05 14:00:00,Fulham,H,2.0,0.0,15.0,4.0,10.0,9.0,1.0,0.0,1.55,4.2,1.55,4.4,1.57,4.2,D,2.0,1.0,7.0,3.0,14.0,2.0,5.0,0.0,5.75,5.75,5.5
2025-01-04 17:30:00,Brighton,H,1.0,0.0,11.0,4.0,17.0,2.0,2.0,0.0,4.33,3.75,4.4,4.0,4.2,3.8,D,1.0,1.0,9.0,3.0,14.0,5.0,3.0,0.0,1.8,1.75,1.8
2025-01-04 15:00:00,Southampton,H,0.0,0.0,8.0,1.0,10.0,2.0,2.0,0.0,3.0,3.4,2.65,3.6,2.7,3.6,A,5.0,1.0,20.0,11.0,4.0,2.0,0.0,0.0,2.4,2.5,2.45
2025-01-04 15:00:00,Man City,H,4.0,2.0,10.0,7.0,8.0,7.0,2.0,0.0,1.3,6.25,1.32,6.0,1.33,5.8,H,1.0,0.0,17.0,4.0,13.0,1.0,1.0,0.0,7.5,8.25,8.0
2025-01-04 15:00:00,Crystal Palace,H,1.0,0.0,13.0,6.0,9.0,6.0,0.0,0.0,3.8,3.75,3.7,3.8,3.5,3.8,D,1.0,1.0,15.0,1.0,12.0,6.0,2.0,0.0,1.91,1.95,1.95
2025-01-04 15:00:00,Bournemouth,H,1.0,0.0,19.0,8.0,15.0,9.0,2.0,0.0,1.73,3.75,1.77,3.7,1.75,3.8,H,0.0,0.0,9.0,0.0,14.0,3.0,2.0,0.0,4.75,4.75,4.6
2025-01-04 15:00:00,Aston Villa,H,2.0,0.0,13.0,5.0,10.0,7.0,0.0,0.0,1.33,5.5,1.33,5.5,1.33,5.5,H,1.0,0.0,4.0,2.0,11.0,2.0,1.0,0.0,8.5,9.0,8.5
2025-01-04 12:30:00,Tottenham,H,1.0,1.0,13.0,4.0,11.0,9.0,1.0,0.0,2.88,3.8,2.85,3.9,2.8,3.9,A,2.0,2.0,14.0,4.0,15.0,10.0,4.0,0.0,2.25,2.25,2.25
2025-01-01 17:30:00,Brentford,H,1.0,1.0,5.0,2.0,6.0,4.0,1.0,0.0,6.5,4.75,6.25,4.75,6.0,4.6,A,3.0,1.0,14.0,5.0,8.0,3.0,2.0,0.0,1.44,1.49,1.44
2024-12-30 20:00:00,Man United,H,0.0,0.0,10.0,0.0,13.0,2.0,1.0,0.0,2.75,3.5,2.65,3.6,2.75,3.6,A,2.0,2.0,12.0,4.0,8.0,3.0,1.0,0.0,2.55,2.5,2.4
2024-12-30 19:45:00,Ipswich,H,2.0,1.0,9.0,6.0,9.0,4.0,4.0,0.0,6.5,4.75,6.75,5.0,6.5,4.8,H,0.0,0.0,20.0,5.0,5.0,7.0,4.0,0.0,1.42,1.43,1.44
2024-12-30 19:45:00,Aston Villa,H,2.0,1.0,20.0,4.0,9.0,12.0,2.0,0.0,1.9,3.8,1.95,3.8,1.95,3.8,D,2.0,1.0,13.0,4.0,14.0,3.0,3.0,0.0,3.6,3.6,3.6
2024-12-29 17:15:00,West Ham,H,0.0,0.0,7.0,0.0,7.0,3.0,0.0,0.0,7.0,5.0,7.0,5.25,6.5,5.0,A,5.0,3.0,22.0,13.0,10.0,6.0,0.0,0.0,1.4,1.41,1.4
2024-12-29 15:00:00,Tottenham,H,2.0,2.0,13.0,3.0,9.0,5.0,1.0,0.0,1.6,5.0,1.6,4.8,1.62,4.6,D,2.0,1.0,11.0,3.0,10.0,5.0,2.0,0.0,4.2,4.6,4.5
2024-12-29 15:00:00,Fulham,H,2.0,1.0,11.0,6.0,7.0,1.0,1.0,0.0,2.3,3.6,2.35,3.6,2.4,3.6,D,2.0,0.0,16.0,9.0,16.0,7.0,3.0,0.0,2.88,2.9,2.8
2024-12-29 15:00:00,Everton,H,0.0,0.0,13.0,2.0,13.0,5.0,4.0,0.0,2.6,3.2,2.6,3.2,2.62,3.1,A,2.0,1.0,11.0,7.0,10.0,4.0,1.0,0.0,2.8,2.8,2.8
2024-12-29 15:00:00,Crystal Palace,H,2.0,1.0,19.0,10.0,18.0,8.0,2.0,0.0,1.57,3.9,1.6,4.2,1.6,4.0,H,1.0,1.0,7.0,3.0,19.0,7.0,3.0,0.0,5.5,5.5,5.0
2024-12-29 14:30:00,Leicester,H,0.0,0.0,11.0,4.0,11.0,4.0,2.0,0.0,7.5,5.5,8.0,5.75,7.5,5.0,A,2.0,1.0,14.0,5.0,6.0,4.0,1.0,0.0,1.36,1.34,1.36
2024-12-27 20:15:00,Arsenal,H,1.0,1.0,13.0,5.0,7.0,5.0,1.0,0.0,1.14,9.0,1.16,8.5,1.17,7.5,H,0.0,0.0,3.0,0.0,12.0,1.0,1.0,0.0,15.0,16.5,15.0
2024-12-27 19:30:00,Brighton,H,0.0,0.0,24.0,7.0,6.0,5.0,0.0,0.0,1.62,4.33,1.63,4.4,1.65,4.2,D,0.0,0.0,8.0,3.0,12.0,3.0,2.0,0.0,4.75,4.75,4.8
2024-12-26 20:00:00,Liverpool,H,3.0,1.0,19.0,7.0,17.0,14.0,3.0,0.0,1.08,12.0,1.09,13.0,1.08,12.0,H,1.0,1.0,4.0,1.0,5.0,1.0,2.0,0.0,23.0,23.0,26.0
2024-12-26 17:30:00,Wolves,H,2.0,0.0,7.0,4.0,12.0,4.0,2.0,0.0,3.9,3.7,3.7,3.7,3.6,3.6,H,0.0,0.0,11.0,4.0,12.0,4.0,2.0,1.0,1.91,1.95,1.95
2024-12-26 15:00:00,Newcastle,H,3.0,1.0,22.0,8.0,15.0,9.0,2.0,0.0,1.91,3.8,1.9,3.9,1.91,3.8,H,0.0,0.0,4.0,1.0,10.0,6.0,1.0,1.0,3.75,3.75,3.6
2024-12-26 15:00:00,Chelsea,H,1.0,1.0,12.0,8.0,13.0,3.0,1.0,0.0,1.48,4.75,1.49,4.8,1.5,4.75,A,2.0,0.0,14.0,7.0,13.0,1.0,3.0,0.0,6.0,6.0,5.8
2024-12-26 15:00:00,Bournemouth,H,0.0,0.0,18.0,4.0,13.0,5.0,2.0,0.0,1.9,3.8,1.9,3.7,1.91,3.6,D,0.0,0.0,10.0,4.0,12.0,2.0,2.0,0.0,3.8,3.9,3.7
2024-12-26 15:00:00,Southampton,H,0.0,0.0,18.0,5.0,15.0,2.0,1.0,0.0,3.25,3.5,3.25,3.7,3.3,3.4,A,1.0,0.0,16.0,2.0,8.0,2.0,2.0,0.0,2.2,2.15,2.15
2024-12-26 15:00:00,Nott'm Forest,H,1.0,1.0,10.0,3.0,12.0,2.0,3.0,0.0,2.3,3.75,2.35,3.8,2.38,3.6,H,0.0,0.0,13.0,4.0,13.0,7.0,2.0,1.0,2.88,2.75,2.8
2024-12-26 12:30:00,Man City,H,1.0,1.0,24.0,5.0,5.0,8.0,1.0,0.0,1.33,5.5,1.35,5.5,1.35,5.0,D,1.0,1.0,8.0,3.0,10.0,5.0,4.0,0.0,7.5,8.25,8.5
2024-12-22 16:30:00,Tottenham,H,3.0,1.0,9.0,5.0,7.0,7.0,1.0,0.0,4.5,4.0,4.1,4.33,4.2,4.33,A,6.0,3.0,24.0,12.0,9.0,5.0,2.0,0.0,1.73,1.75,1.73
2024-12-22 14:00:00,Man United,H,0.0,0.0,23.0,7.0,11.0,13.0,1.0,0.0,1.8,3.8,1.83,3.9,1.85,3.8,A,3.0,1.0,10.0,5.0,11.0,1.0,3.0,0.0,4.2,4.0,3.9
2024-12-22 14:00:00,Leicester,H,0.0,0.0,9.0,5.0,15.0,6.0,2.0,0.0,2.55,3.4,2.45,3.6,2.5,3.5,A,3.0,3.0,8.0,4.0,16.0,1.0,0.0,0.0,2.7,2.7,2.62
2024-12-22 14:00:00,Fulham,H,0.0,0.0,16.0,5.0,8.0,6.0,1.0,0.0,1.42,4.75,1.43,5.0,1.4,4.8,D,0.0,0.0,5.0,1.0,15.0,5.0,3.0,0.0,7.0,6.75,7.0
2024-12-22 14:00:00,Everton,H,0.0,0.0,5.0,4.0,20.0,2.0,4.0,0.0,5.0,4.2,5.25,4.1,5.0,4.0,D,0.0,0.0,12.0,5.0,12.0,5.0,1.0,0.0,1.62,1.63,1.62
2024-12-21 17:30:00,Crystal Palace,H,1.0,1.0,15.0,6.0,9.0,3.0,2.0,0.0,6.25,4.2,5.75,4.1,6.0,4.0,A,5.0,3.0,14.0,6.0,8.0,3.0,2.0,0.0,1.55,1.58,1.57
2024-12-21 15:00:00,West Ham,H,1.0,0.0,11.0,4.0,14.0,8.0,2.0,0.0,2.88,3.7,2.85,3.7,2.8,3.6,D,1.0,0.0,12.0,6.0,20.0,4.0,2.0,0.0,2.35,2.35,2.38
2024-12-21 15:00:00,Ipswich,H,0.0,0.0,10.0,2.0,9.0,2.0,2.0,0.0,4.75,3.75,4.5,4.0,4.5,3.8,A,4.0,3.0,15.0,7.0,7.0,1.0,0.0,0.0,1.73,1.73,1.75
2024-12-21 15:00:00,Brentford,H,0.0,0.0,7.0,3.0,9.0,9.0,3.0,0.0,2.3,3.6,2.25,3.5,2.3,3.5,A,2.0,1.0,10.0,6.0,14.0,5.0,4.0,0.0,2.9,3.0,3.0
2024-12-21 12:30:00,Aston Villa,H,2.0,1.0,11.0,6.0,14.0,5.0,3.0,0.0,3.25,3.7,3.25,3.75,3.3,3.6,H,1.0,0.0,12.0,6.0,7.0,4.0,3.0,0.0,2.1,2.1,2.1
2024-12-16 20:00:00,Bournemouth,H,1.0,0.0,29.0,9.0,6.0,12.0,0.0,0.0,1.7,4.0,1.71,4.2,1.73,4.0,D,1.0,0.0,16.0,3.0,11.0,6.0,2.0,0.0,4.75,4.4,4.2
2024-12-15 19:00:00,Southampton,H,0.0,0.0,9.0,3.0,8.0,2.0,1.0,0.0,4.33,4.5,4.2,4.33,4.0,4.4,A,5.0,5.0,18.0,9.0,15.0,5.0,3.0,0.0,1.67,1.72,1.73
2024-12-15 19:00:00,Chelsea,H,2.0,1.0,26.0,8.0,11.0,8.0,0.0,1.0,1.33,6.0,1.34,6.0,1.36,5.5,H,1.0,0.0,9.0,4.0,7.0,5.0,2.0,0.0,7.5,7.75,7.5
2024-12-15 16:30:00,Man City,H,1.0,1.0,10.0,3.0,5.0,8.0,1.0,0.0,1.57,4.5,1.55,4.6,1.6,4.4,A,2.0,0.0,10.0,3.0,14.0,2.0,1.0,0.0,5.0,5.25,5.0
2024-12-15 14:00:00,Brighton,H,1.0,0.0,17.0,5.0,11.0,8.0,1.0,0.0,1.85,3.8,1.87,3.8,1.91,3.75,A,3.0,2.0,13.0,5.0,15.0,5.0,4.0,0.0,3.9,3.9,3.8
2024-12-14 17:30:00,Nott'm Forest,H,2.0,0.0,17.0,6.0,12.0,4.0,0.0,0.0,2.63,3.3,2.6,3.4,2.62,3.4,H,1.0,0.0,8.0,2.0,6.0,3.0,1.0,0.0,2.7,2.65,2.62
2024-12-14 15:00:00,Wolves,H,1.0,0.0,16.0,6.0,13.0,7.0,0.0,1.0,1.9,3.8,1.88,3.8,1.85,3.8,A,2.0,1.0,10.0,5.0,9.0,3.0,2.0,0.0,3.8,3.9,3.8
2024-12-14 15:00:00,Newcastle,H,4.0,1.0,27.0,11.0,7.0,5.0,3.0,0.0,1.3,6.0,1.33,5.5,1.3,5.8,H,0.0,0.0,4.0,1.0,16.0,2.0,3.0,0.0,8.5,9.0,9.0
2024-12-14 15:00:00,Liverpool,H,2.0,0.0,16.0,4.0,10.0,5.0,3.0,1.0,1.33,5.5,1.31,5.75,1.33,5.5,D,2.0,1.0,12.0,3.0,7.0,4.0,4.0,0.0,8.0,9.25,8.5
2024-12-14 15:00:00,Arsenal,H,0.0,0.0,13.0,5.0,6.0,8.0,0.0,0.0,1.22,6.5,1.24,6.5,1.25,5.8,D,0.0,0.0,2.0,0.0,9.0,2.0,3.0,0.0,12.0,12.5,13.0
2024-12-09 20:00:00,West Ham,H,2.0,0.0,19.0,4.0,12.0,11.0,5.0,0.0,1.9,3.9,1.93,3.75,1.91,3.8,H,1.0,0.0,19.0,5.0,17.0,0.0,4.0,0.0,3.75,3.75,3.8
2024-12-08 16:30:00,Tottenham,H,3.0,2.0,13.0,5.0,17.0,5.0,2.0,0.0,3.4,3.9,3.1,4.0,3.1,4.0,A,4.0,1.0,17.0,8.0,11.0,10.0,2.0,0.0,2.0,2.1,2.1
2024-12-08 14:00:00,Leicester,H,2.0,0.0,10.0,3.0,9.0,5.0,1.0,0.0,4.5,3.8,4.5,4.1,4.33,4.0,D,2.0,1.0,16.0,7.0,10.0,5.0,2.0,0.0,1.73,1.71,1.75
2024-12-08 14:00:00,Ipswich,H,1.0,1.0,18.0,5.0,9.0,6.0,2.0,0.0,3.5,3.75,3.4,3.6,3.5,3.7,A,2.0,0.0,22.0,6.0,13.0,13.0,1.0,0.0,2.0,2.05,2.05
2024-12-08 14:00:00,Fulham,H,1.0,1.0,2.0,2.0,10.0,0.0,4.0,0.0,5.0,4.33,5.5,4.2,5.5,4.2,D,1.0,0.0,12.0,4.0,9.0,6.0,2.0,0.0,1.6,1.6,1.6
2024-12-07 17:30:00,Man United,H,2.0,1.0,17.0,7.0,10.0,5.0,0.0,0.0,1.65,3.9,1.66,4.0,1.67,4.0,A,3.0,1.0,11.0,3.0,13.0,3.0,2.0,0.0,5.25,5.0,5.0
2024-12-07 15:00:00,Crystal Palace,H,2.0,1.0,12.0,3.0,4.0,6.0,1.0,0.0,5.5,4.2,5.5,4.33,5.5,4.2,D,2.0,1.0,12.0,4.0,10.0,8.0,0.0,1.0,1.57,1.58,1.6
2024-12-07 15:00:00,Brentford,H,4.0,2.0,11.0,8.0,10.0,3.0,3.0,0.0,2.88,3.75,2.8,3.7,2.88,3.6,H,2.0,2.0,16.0,3.0,7.0,4.0,0.0,0.0,2.3,2.37,2.38
2024-12-07 15:00:00,Aston Villa,H,1.0,1.0,18.0,5.0,18.0,14.0,1.0,0.0,1.36,5.5,1.37,5.25,1.36,5.0,H,0.0,0.0,4.0,0.0,15.0,1.0,3.0,0.0,7.0,7.75,8.0
2024-12-05 20:15:00,Bournemouth,H,1.0,1.0,21.0,8.0,15.0,5.0,2.0,0.0,2.63,3.75,2.7,3.9,2.62,3.9,H,0.0,0.0,12.0,4.0,8.0,9.0,2.0,0.0,2.45,2.37,2.4
2024-12-05 19:30:00,Fulham,H,3.0,1.0,6.0,2.0,7.0,5.0,2.0,0.0,2.35,3.6,2.3,3.6,2.3,3.7,H,1.0,0.0,13.0,3.0,8.0,6.0,2.0,0.0,2.88,2.9,2.9
2024-12-04 20:15:00,Arsenal,H,2.0,0.0,14.0,6.0,12.0,13.0,1.0,0.0,1.44,4.5,1.47,4.6,1.44,4.6,H,0.0,0.0,5.0,2.0,8.0,0.0,3.0,0.0,7.0,6.5,7.0
2024-12-04 20:15:00,Aston Villa,H,3.0,3.0,20.0,10.0,11.0,10.0,2.0,0.0,1.8,3.75,1.78,4.0,1.8,4.0,H,1.0,0.0,9.0,1.0,15.0,5.0,2.0,0.0,4.33,4.2,4.2
2024-12-04 19:30:00,Newcastle,H,3.0,1.0,17.0,6.0,9.0,5.0,2.0,0.0,4.2,4.0,4.2,4.0,4.33,4.0,D,3.0,0.0,16.0,5.0,17.0,6.0,5.0,0.0,1.75,1.78,1.75
2024-12-04 19:30:00,Southampton,H,1.0,1.0,6.0,4.0,7.0,5.0,1.0,1.0,8.5,5.25,8.0,5.5,8.0,5.5,A,5.0,3.0,26.0,13.0,14.0,7.0,0.0,0.0,1.33,1.35,1.35
2024-12-04 19:30:00,Man City,H,3.0,2.0,17.0,7.0,7.0,8.0,2.0,0.0,1.36,4.75,1.37,5.25,1.36,5.0,H,0.0,0.0,12.0,3.0,15.0,2.0,4.0,0.0,9.0,8.0,8.5
2024-12-04 19:30:00,Everton,H,4.0,2.0,13.0,4.0,10.0,3.0,2.0,0.0,2.1,3.4,2.1,3.5,2.1,3.5,H,0.0,0.0,6.0,2.0,8.0,4.0,0.0,0.0,3.5,3.4,3.5
2024-12-03 20:15:00,Leicester,H,3.0,1.0,8.0,6.0,9.0,3.0,2.0,0.0,2.9,3.4,2.9,3.4,2.88,3.5,H,1.0,0.0,31.0,10.0,7.0,9.0,2.0,0.0,2.38,2.45,2.4
2024-12-03 19:30:00,Ipswich,H,0.0,0.0,9.0,2.0,14.0,4.0,2.0,0.0,3.0,3.4,3.0,3.3,3.1,3.3,A,1.0,0.0,13.0,3.0,13.0,7.0,4.0,0.0,2.35,2.4,2.38
2024-12-01 16:00:00,Liverpool,H,2.0,1.0,18.0,7.0,9.0,7.0,1.0,0.0,2.1,3.6,2.1,3.75,2.1,3.6,H,0.0,0.0,8.0,2.0,8.0,4.0,3.0,0.0,3.3,3.25,3.4
2024-12-01 13:30:00,Tottenham,H,1.0,0.0,8.0,3.0,4.0,7.0,0.0,0.0,1.7,4.5,1.7,4.33,1.73,4.2,D,1.0,0.0,14.0,6.0,14.0,11.0,1.0,1.0,4.1,4.33,4.33
2024-12-01 13:30:00,Man United,H,4.0,2.0,11.0,5.0,12.0,2.0,2.0,0.0,1.53,4.2,1.51,4.5,1.53,4.33,H,0.0,0.0,8.0,2.0,12.0,2.0,3.0,0.0,6.0,6.25,6.0
2024-12-01 13:30:00,Chelsea,H,3.0,2.0,17.0,8.0,21.0,3.0,2.0,0.0,1.7,4.1,1.75,4.1,1.73,4.2,H,0.0,0.0,10.0,4.0,6.0,4.0,2.0,0.0,4.5,4.33,4.4
2024-11-30 17:30:00,West Ham,H,2.0,2.0,12.0,5.0,10.0,2.0,4.0,0.0,7.0,4.5,6.5,4.5,7.5,4.5,A,5.0,5.0,16.0,7.0,13.0,10.0,1.0,0.0,1.45,1.49,1.44
2024-11-30 15:00:00,Wolves,H,2.0,1.0,10.0,3.0,13.0,3.0,4.0,0.0,2.8,3.6,2.65,3.6,2.8,3.6,A,4.0,3.0,12.0,8.0,11.0,4.0,1.0,0.0,2.4,2.5,2.4
2024-11-30 15:00:00,Nott'm Forest,H,1.0,0.0,12.0,5.0,5.0,8.0,1.0,0.0,1.7,3.8,1.73,3.8,1.73,3.75,H,0.0,0.0,7.0,3.0,16.0,7.0,3.0,0.0,4.75,4.75,4.8
2024-11-30 15:00:00,Crystal Palace,H,1.0,0.0,16.0,4.0,12.0,8.0,3.0,0.0,2.9,3.6,2.95,3.5,3.0,3.5,D,1.0,0.0,1.0,0.0,11.0,9.0,3.0,0.0,2.3,2.35,2.3
2024-11-30 15:00:00,Brentford,H,4.0,3.0,13.0,6.0,9.0,5.0,1.0,0.0,1.65,4.2,1.68,4.1,1.65,4.2,H,1.0,1.0,7.0,3.0,10.0,4.0,1.0,0.0,4.75,4.6,4.8
2024-11-29 20:00:00,Brighton,H,1.0,1.0,22.0,5.0,20.0,7.0,2.0,0.0,1.38,5.0,1.38,5.25,1.4,5.0,D,1.0,0.0,10.0,2.0,16.0,6.0,4.0,0.0,7.5,7.5,7.5
2024-11-25 20:00:00,Newcastle,H,0.0,0.0,18.0,2.0,11.0,8.0,1.0,0.0,1.5,4.5,1.51,4.5,1.53,4.4,A,2.0,1.0,15.0,6.0,8.0,3.0,0.0,0.0,6.0,6.0,6.0
2024-11-24 16:30:00,Ipswich,H,1.0,1.0,11.0,6.0,11.0,4.0,0.0,0.0,5.25,4.0,4.8,4.2,5.0,4.2,D,1.0,1.0,11.0,4.0,10.0,3.0,0.0,0.0,1.62,1.65,1.65
2024-11-24 14:00:00,Southampton,H,2.0,1.0,7.0,5.0,11.0,3.0,3.0,0.0,11.0,5.75,10.0,6.25,10.0,5.8,A,3.0,1.0,27.0,11.0,9.0,10.0,4.0,0.0,1.27,1.28,1.29
2024-11-23 17:30:00,Man City,H,0.0,0.0,23.0,5.0,19.0,9.0,4.0,0.0,1.48,4.75,1.51,4.8,1.5,5.0,A,4.0,2.0,9.0,7.0,9.0,3.0,2.0,0.0,6.0,5.5,5.8
2024-11-23 15:00:00,Fulham,H,1.0,1.0,10.0,3.0,14.0,7.0,3.0,0.0,1.62,4.0,1.66,4.0,1.67,4.0,A,4.0,1.0,10.0,5.0,14.0,2.0,0.0,0.0,5.25,5.0,5.0
2024-11-23 15:00:00,Everton,H,0.0,0.0,27.0,5.0,8.0,10.0,0.0,0.0,2.45,3.4,2.4,3.4,2.4,3.4,D,0.0,0.0,9.0,2.0,10.0,4.0,0.0,1.0,2.88,2.95,3.0
2024-11-23 15:00:00,Bournemouth,H,1.0,0.0,19.0,5.0,13.0,7.0,2.0,0.0,2.4,3.6,2.35,3.6,2.45,3.6,A,2.0,1.0,6.0,4.0,10.0,0.0,2.0,1.0,2.8,2.87,2.8
2024-11-23 15:00:00,Aston Villa,H,2.0,1.0,17.0,5.0,10.0,10.0,3.0,0.0,1.62,4.0,1.62,4.2,1.62,4.2,D,2.0,2.0,13.0,6.0,11.0,1.0,2.0,0.0,5.5,5.25,5.5
2024-11-23 15:00:00,Arsenal,H,3.0,1.0,19.0,7.0,10.0,8.0,3.0,0.0,1.38,4.75,1.37,5.0,1.4,4.6,H,0.0,0.0,7.0,0.0,1.0,1.0,2.0,0.0,9.0,8.75,9.5
2024-11-23 12:30:00,Leicester,H,1.0,0.0,4.0,1.0,15.0,2.0,4.0,0.0,6.5,4.75,6.5,4.8,7.0,4.6,A,2.0,1.0,16.0,7.0,12.0,9.0,3.0,0.0,1.44,1.46,1.44
2024-11-10 16:30:00,Chelsea,H,1.0,0.0,17.0,3.0,12.0,4.0,4.0,0.0,2.7,3.4,2.8,3.5,2.75,3.5,D,1.0,0.0,13.0,3.0,12.0,3.0,2.0,0.0,2.55,2.45,2.5
2024-11-10 14:00:00,Tottenham,H,1.0,0.0,17.0,5.0,10.0,12.0,1.0,0.0,1.25,6.5,1.26,6.75,1.25,6.5,A,2.0,2.0,8.0,3.0,19.0,2.0,5.0,0.0,9.0,10.0,11.0
