match_id,date,home_team,away_team,FTHG,FTAG,FTR,HTHG,HTAG,HTR,referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,WHH,WHD,WHA
4348,2016-01-16 12:00:00,Chelsea,Everton,3.0,3.0,2,0.0,0.0,D,M Jones,14.0,9.0,7.0,4.0,12.0,5.0,6.0,4.0,1.0,1.0,0.0,0.0,1.83,3.75,4.75,1.83,3.8,4.4,1.75,3.5,4.8
4349,2016-01-16 12:00:00,Man City,Crystal Palace,4.0,0.0,1,2.0,0.0,H,J Moss,17.0,9.0,4.0,3.0,10.0,11.0,5.0,6.0,0.0,2.0,0.0,0.0,1.4,5.25,8.5,1.4,5.0,8.25,1.4,4.2,9.0
4350,2016-01-16 12:00:00,Newcastle,West Ham,2.0,1.0,1,2.0,0.0,H,N Swarbrick,23.0,10.0,10.0,3.0,9.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,2.5,3.4,3.0,2.55,3.2,2.9,2.62,3.1,2.75
4351,2016-01-16 12:00:00,Southampton,West Brom,3.0,0.0,1,2.0,0.0,H,M Atkinson,9.0,9.0,5.0,0.0,10.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,1.73,3.75,5.5,1.72,3.5,5.5,1.75,3.25,5.5
4352,2016-01-16 12:00:00,Tottenham,Sunderland,4.0,1.0,1,1.0,1.0,D,M Dean,26.0,5.0,11.0,2.0,8.0,13.0,11.0,3.0,0.0,2.0,0.0,0.0,1.36,5.25,9.5,1.36,5.0,8.5,1.4,4.0,10.0
4353,2016-01-17 12:00:00,Liverpool,Man United,0.0,1.0,3,0.0,0.0,D,M Clattenburg,19.0,7.0,4.0,1.0,6.0,18.0,5.0,4.0,0.0,2.0,0.0,0.0,2.3,3.25,3.5,2.3,3.1,3.5,2.4,3.1,3.1
4354,2016-01-17 12:00:00,Stoke,Arsenal,0.0,0.0,2,0.0,0.0,D,C Pawson,14.0,8.0,6.0,3.0,16.0,10.0,6.0,6.0,0.0,0.0,0.0,0.0,4.33,3.6,1.95,4.0,3.6,1.95,4.33,3.1,1.95
4355,2016-01-18 12:00:00,Swansea,Watford,1.0,0.0,1,1.0,0.0,H,M Oliver,10.0,13.0,2.0,2.0,8.0,11.0,6.0,3.0,2.0,2.0,0.0,0.0,2.38,3.25,3.4,2.4,3.25,3.1,2.5,3.1,2.9
4356,2016-01-23 12:00:00,Crystal Palace,Tottenham,1.0,3.0,3,1.0,0.0,H,M Atkinson,11.0,24.0,3.0,11.0,11.0,12.0,3.0,10.0,2.0,2.0,0.0,0.0,3.6,3.5,2.15,3.4,3.2,2.15,3.3,3.3,2.2
4357,2016-01-23 12:00:00,Leicester,Stoke,3.0,0.0,1,1.0,0.0,H,M Dean,15.0,3.0,5.0,2.0,10.0,13.0,8.0,4.0,0.0,1.0,0.0,0.0,2.1,3.5,3.8,2.1,3.25,3.5,2.05,3.25,3.8
4358,2016-01-23 12:00:00,Man United,Southampton,0.0,1.0,3,0.0,0.0,D,M Jones,8.0,7.0,1.0,2.0,11.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,1.91,3.5,4.75,1.9,3.4,4.4,1.91,3.2,4.5
4359,2016-01-23 12:00:00,Norwich,Liverpool,4.0,5.0,3,2.0,1.0,H,L Mason,6.0,13.0,5.0,7.0,10.0,14.0,3.0,3.0,0.0,1.0,0.0,0.0,4.33,3.5,1.95,4.0,3.5,1.95,4.33,3.25,1.91
4360,2016-01-23 12:00:00,Sunderland,Bournemouth,1.0,1.0,2,1.0,1.0,D,R East,10.0,15.0,5.0,5.0,5.0,9.0,3.0,4.0,1.0,1.0,0.0,0.0,3.0,3.4,2.5,2.8,3.2,2.5,3.0,3.0,2.5
4361,2016-01-23 12:00:00,Watford,Newcastle,2.0,1.0,1,0.0,0.0,D,A Marriner,13.0,11.0,5.0,2.0,10.0,12.0,2.0,7.0,2.0,1.0,0.0,0.0,2.05,3.5,4.0,2.1,3.4,3.3,2.1,3.2,3.75
4362,2016-01-23 12:00:00,West Brom,Aston Villa,0.0,0.0,2,0.0,0.0,D,R Madley,4.0,15.0,0.0,4.0,7.0,13.0,2.0,6.0,0.0,1.0,0.0,0.0,2.1,3.3,4.0,2.1,3.2,3.5,2.1,3.0,4.0
4363,2016-01-23 12:00:00,West Ham,Man City,2.0,2.0,2,1.0,1.0,D,C Pawson,10.0,16.0,3.0,3.0,11.0,15.0,5.0,2.0,2.0,3.0,0.0,0.0,5.0,4.0,1.73,4.6,4.0,1.72,5.0,3.6,1.73
4364,2016-01-24 12:00:00,Arsenal,Chelsea,0.0,1.0,3,0.0,1.0,A,M Clattenburg,9.0,12.0,1.0,6.0,14.0,13.0,6.0,7.0,1.0,3.0,1.0,0.0,2.1,3.5,3.9,2.05,3.3,4.0,2.1,3.2,3.75
4365,2016-01-24 12:00:00,Everton,Swansea,1.0,2.0,3,1.0,2.0,A,A Taylor,20.0,7.0,2.0,5.0,5.0,12.0,7.0,1.0,0.0,3.0,0.0,0.0,1.73,3.8,5.5,1.72,3.6,4.75,1.67,3.6,5.5
4366,2016-02-02 12:00:00,Arsenal,Southampton,0.0,0.0,2,0.0,0.0,D,L Mason,21.0,14.0,11.0,3.0,11.0,19.0,13.0,3.0,2.0,1.0,0.0,0.0,1.75,3.75,5.25,1.8,3.5,4.75,1.8,3.2,5.0
4367,2016-02-02 12:00:00,Crystal Palace,Bournemouth,1.0,2.0,3,1.0,1.0,D,M Jones,14.0,8.0,3.0,4.0,11.0,15.0,5.0,3.0,3.0,4.0,0.0,0.0,2.45,3.3,3.2,2.4,3.2,2.9,2.5,3.1,3.0
4368,2016-02-02 12:00:00,Leicester,Liverpool,2.0,0.0,1,0.0,0.0,D,A Marriner,13.0,14.0,6.0,2.0,6.0,7.0,3.0,12.0,0.0,1.0,0.0,0.0,2.63,3.4,2.88,2.6,3.2,2.8,2.62,3.1,2.8
4369,2016-02-02 12:00:00,Man United,Stoke,3.0,0.0,1,2.0,0.0,H,R East,15.0,10.0,5.0,0.0,13.0,13.0,2.0,5.0,2.0,1.0,0.0,0.0,1.7,3.75,5.75,1.67,3.7,5.5,1.67,3.5,6.0
4370,2016-02-02 12:00:00,Norwich,Tottenham,0.0,3.0,3,0.0,2.0,A,K Friend,10.0,17.0,2.0,6.0,8.0,9.0,6.0,8.0,2.0,2.0,0.0,0.0,4.5,3.75,1.85,4.25,3.4,1.85,4.5,3.4,1.83
4371,2016-02-02 12:00:00,Sunderland,Man City,0.0,1.0,3,0.0,1.0,A,S Attwell,11.0,6.0,2.0,2.0,6.0,15.0,8.0,4.0,1.0,4.0,0.0,0.0,8.0,4.75,1.45,6.75,4.5,1.48,7.0,4.0,1.5
4372,2016-02-02 12:00:00,West Brom,Swansea,1.0,1.0,2,0.0,0.0,D,N Swarbrick,17.0,18.0,7.0,4.0,12.0,13.0,7.0,7.0,0.0,0.0,0.0,0.0,2.63,3.1,3.1,2.5,3.1,2.9,2.62,3.0,2.9
4373,2016-02-02 12:00:00,West Ham,Aston Villa,2.0,0.0,1,0.0,0.0,D,J Moss,25.0,6.0,6.0,2.0,9.0,11.0,5.0,5.0,3.0,0.0,0.0,1.0,1.91,3.5,4.75,1.85,3.5,4.1,1.91,3.2,4.33
4374,2016-02-03 12:00:00,Everton,Newcastle,3.0,0.0,1,1.0,0.0,H,C Pawson,18.0,7.0,7.0,3.0,8.0,15.0,3.0,3.0,1.0,2.0,0.0,1.0,1.65,4.2,5.5,1.67,3.5,5.25,1.67,3.8,5.0
4375,2016-02-03 12:00:00,Watford,Chelsea,0.0,0.0,2,0.0,0.0,D,M Dean,12.0,12.0,3.0,4.0,10.0,13.0,7.0,7.0,2.0,1.0,0.0,0.0,4.33,3.5,1.95,4.1,3.4,1.95,4.0,3.25,2.0
4376,2016-02-06 12:00:00,Aston Villa,Norwich,2.0,0.0,1,1.0,0.0,H,M Atkinson,10.0,12.0,3.0,4.0,10.0,11.0,2.0,11.0,0.0,2.0,0.0,0.0,2.45,3.2,3.3,2.4,3.2,2.9,2.4,3.1,3.1
4377,2016-02-06 12:00:00,Liverpool,Sunderland,2.0,2.0,2,0.0,0.0,D,R Madley,16.0,7.0,5.0,2.0,4.0,12.0,7.0,2.0,1.0,1.0,0.0,0.0,1.44,4.75,8.5,1.44,4.33,8.0,1.44,4.2,8.0
4378,2016-02-06 12:00:00,Man City,Leicester,1.0,3.0,3,0.0,1.0,A,A Taylor,22.0,14.0,4.0,7.0,9.0,15.0,11.0,4.0,2.0,2.0,0.0,0.0,1.62,4.2,6.0,1.62,4.0,5.5,1.62,3.6,6.0
4379,2016-02-06 12:00:00,Newcastle,West Brom,1.0,0.0,1,1.0,0.0,H,L Mason,19.0,7.0,7.0,0.0,12.0,12.0,8.0,4.0,0.0,3.0,0.0,0.0,2.15,3.4,3.8,2.15,3.2,3.4,2.2,3.3,3.3
4380,2016-02-06 12:00:00,Southampton,West Ham,1.0,0.0,1,1.0,0.0,H,M Clattenburg,8.0,18.0,2.0,2.0,17.0,10.0,4.0,5.0,1.0,2.0,1.0,0.0,1.73,3.8,5.5,1.72,3.5,5.0,1.75,3.5,5.0
4381,2016-02-06 12:00:00,Stoke,Everton,0.0,3.0,3,0.0,3.0,A,A Marriner,11.0,14.0,3.0,6.0,11.0,8.0,6.0,4.0,1.0,0.0,0.0,0.0,2.7,3.4,2.8,2.6,3.3,2.75,2.62,3.1,2.8
4382,2016-02-06 12:00:00,Swansea,Crystal Palace,1.0,1.0,2,1.0,0.0,H,M Dean,19.0,12.0,3.0,2.0,11.0,14.0,9.0,5.0,1.0,2.0,0.0,0.0,2.25,3.3,3.6,2.25,3.2,3.2,2.25,3.1,3.4
4383,2016-02-06 12:00:00,Tottenham,Watford,1.0,0.0,1,0.0,0.0,D,R East,26.0,3.0,9.0,0.0,12.0,9.0,15.0,1.0,0.0,1.0,0.0,0.0,1.5,4.33,8.0,1.5,4.0,6.5,1.5,4.0,7.0
4384,2016-02-07 12:00:00,Bournemouth,Arsenal,0.0,2.0,3,0.0,2.0,A,K Friend,17.0,10.0,4.0,5.0,6.0,8.0,7.0,3.0,0.0,1.0,0.0,0.0,3.8,3.5,2.1,3.7,3.4,2.05,4.0,3.2,2.0
4385,2016-02-07 12:00:00,Chelsea,Man United,1.0,1.0,2,0.0,0.0,D,M Oliver,16.0,17.0,5.0,7.0,6.0,9.0,10.0,11.0,0.0,3.0,0.0,0.0,2.15,3.3,3.9,2.1,3.2,3.9,2.1,3.1,3.8
4386,2016-02-13 12:00:00,Bournemouth,Stoke,1.0,3.0,3,0.0,1.0,A,G Scott,11.0,11.0,2.0,6.0,7.0,18.0,9.0,2.0,4.0,2.0,0.0,0.0,2.05,3.4,4.1,2.05,3.3,3.6,2.05,3.1,4.0
4387,2016-02-13 12:00:00,Chelsea,Newcastle,5.0,1.0,1,3.0,0.0,H,R Madley,15.0,10.0,5.0,4.0,16.0,14.0,8.0,3.0,0.0,1.0,1.0,0.0,1.44,4.75,8.0,1.45,4.5,7.0,1.44,4.2,8.0
4388,2016-02-13 12:00:00,Crystal Palace,Watford,1.0,2.0,3,1.0,1.0,D,R East,14.0,10.0,7.0,3.0,11.0,16.0,8.0,5.0,0.0,2.0,0.0,0.0,2.25,3.3,3.6,2.25,3.2,3.2,2.3,3.1,3.3
4389,2016-02-13 12:00:00,Everton,West Brom,0.0,1.0,3,0.0,1.0,A,M Oliver,34.0,5.0,6.0,1.0,9.0,12.0,14.0,1.0,1.0,3.0,0.0,0.0,1.53,4.2,7.5,1.53,3.9,6.25,1.53,3.75,7.0
4390,2016-02-13 12:00:00,Norwich,West Ham,2.0,2.0,2,0.0,0.0,D,M Jones,13.0,11.0,3.0,6.0,16.0,11.0,3.0,3.0,2.0,2.0,0.0,0.0,2.38,3.4,3.25,2.4,3.3,3.0,2.5,3.2,2.9
4391,2016-02-13 12:00:00,Sunderland,Man United,2.0,1.0,1,1.0,1.0,D,A Marriner,21.0,12.0,5.0,6.0,7.0,15.0,6.0,8.0,2.0,3.0,0.0,0.0,5.25,3.75,1.75,4.75,3.5,1.8,5.0,3.3,1.8
4392,2016-02-13 12:00:00,Swansea,Southampton,0.0,1.0,3,0.0,0.0,D,J Moss,13.0,13.0,2.0,5.0,10.0,12.0,5.0,4.0,0.0,3.0,0.0,0.0,3.2,3.25,2.5,2.9,3.2,2.4,3.0,3.1,2.5
4393,2016-02-14 12:00:00,Arsenal,Leicester,2.0,1.0,1,0.0,1.0,A,M Atkinson,24.0,7.0,6.0,3.0,9.0,10.0,11.0,1.0,4.0,3.0,0.0,1.0,1.75,4.0,5.0,1.75,4.0,4.33,1.75,3.8,4.5
4394,2016-02-14 12:00:00,Aston Villa,Liverpool,0.0,6.0,3,0.0,2.0,A,N Swarbrick,6.0,11.0,1.0,9.0,10.0,9.0,0.0,6.0,3.0,1.0,0.0,0.0,4.75,3.6,1.85,4.5,3.5,1.85,4.5,3.4,1.85
4395,2016-02-14 12:00:00,Man City,Tottenham,1.0,2.0,3,0.0,0.0,D,M Clattenburg,19.0,6.0,4.0,3.0,12.0,17.0,7.0,1.0,1.0,3.0,0.0,0.0,2.1,3.75,3.6,2.1,3.5,3.6,2.1,3.3,3.6
4396,2016-02-27 12:00:00,Leicester,Norwich,1.0,0.0,1,0.0,0.0,D,N Swarbrick,13.0,9.0,3.0,1.0,9.0,11.0,3.0,4.0,0.0,2.0,0.0,0.0,1.5,4.33,6.0,1.5,4.2,6.0,1.5,4.2,6.5
4397,2016-02-27 12:00:00,Southampton,Chelsea,1.0,2.0,3,1.0,0.0,H,M Atkinson,7.0,16.0,2.0,4.0,10.0,11.0,7.0,8.0,3.0,1.0,0.0,0.0,2.8,3.25,2.5,2.9,3.2,2.55,2.75,3.2,2.62
4398,2016-02-27 12:00:00,Stoke,Aston Villa,2.0,1.0,1,0.0,0.0,D,K Friend,11.0,5.0,3.0,1.0,7.0,15.0,11.0,0.0,0.0,3.0,0.0,0.0,1.62,3.75,5.5,1.65,3.6,5.5,1.67,3.4,6.0
4399,2016-02-27 12:00:00,Watford,Bournemouth,0.0,0.0,2,0.0,0.0,D,A Taylor,14.0,11.0,1.0,3.0,14.0,17.0,4.0,5.0,3.0,1.0,0.0,0.0,2.38,3.25,3.0,2.35,3.1,3.1,2.38,3.25,3.0
4400,2016-02-27 12:00:00,West Brom,Crystal Palace,3.0,2.0,1,3.0,0.0,H,J Moss,11.0,15.0,5.0,2.0,14.0,16.0,3.0,6.0,2.0,2.0,0.0,0.0,2.6,3.1,2.8,2.6,3.1,2.9,2.6,3.0,2.9
4401,2016-02-27 12:00:00,West Ham,Sunderland,1.0,0.0,1,1.0,0.0,H,M Dean,9.0,13.0,3.0,4.0,11.0,9.0,5.0,6.0,1.0,0.0,0.0,0.0,1.8,3.5,4.5,1.83,3.4,4.33,1.83,3.6,4.2
4402,2016-02-28 12:00:00,Man United,Arsenal,3.0,2.0,1,2.0,1.0,H,C Pawson,7.0,13.0,5.0,5.0,21.0,15.0,2.0,3.0,4.0,3.0,0.0,0.0,3.0,3.25,2.38,2.95,3.2,2.5,3.3,3.2,2.25
4403,2016-02-28 12:00:00,Tottenham,Swansea,2.0,1.0,1,0.0,1.0,A,M Jones,34.0,10.0,14.0,4.0,11.0,14.0,7.0,7.0,2.0,3.0,0.0,0.0,1.4,4.2,9.0,1.45,3.9,8.0,1.44,4.2,7.5
4404,2016-03-01 12:00:00,Aston Villa,Everton,1.0,3.0,3,0.0,2.0,A,R East,14.0,10.0,5.0,7.0,8.0,7.0,9.0,8.0,3.0,1.0,0.0,0.0,4.5,3.6,1.91,4.33,3.6,1.85,4.5,3.4,1.85
4405,2016-03-01 12:00:00,Bournemouth,Southampton,2.0,0.0,1,1.0,0.0,H,M Dean,9.0,6.0,4.0,1.0,11.0,18.0,10.0,2.0,0.0,0.0,0.0,0.0,2.9,3.25,2.7,2.75,3.3,2.6,2.88,3.1,2.62
4406,2016-03-01 12:00:00,Leicester,West Brom,2.0,2.0,2,2.0,1.0,H,M Clattenburg,22.0,11.0,5.0,3.0,10.0,8.0,11.0,3.0,0.0,2.0,0.0,0.0,1.73,3.8,5.5,1.7,3.75,5.25,1.7,3.5,5.5
4407,2016-03-01 12:00:00,Norwich,Chelsea,1.0,2.0,3,0.0,2.0,A,L Mason,13.0,10.0,2.0,2.0,17.0,5.0,4.0,4.0,3.0,2.0,0.0,0.0,5.25,4.0,1.7,5.25,3.8,1.67,5.5,3.6,1.67
4408,2016-03-01 12:00:00,Sunderland,Crystal Palace,2.0,2.0,2,1.0,0.0,H,A Taylor,17.0,13.0,6.0,5.0,11.0,14.0,4.0,5.0,1.0,1.0,0.0,0.0,2.5,3.3,3.1,2.45,3.2,3.0,2.5,3.1,3.0
4409,2016-03-02 12:00:00,Arsenal,Swansea,1.0,2.0,3,1.0,1.0,D,R Madley,18.0,11.0,4.0,2.0,8.0,11.0,7.0,3.0,0.0,2.0,0.0,0.0,1.36,5.25,10.0,1.36,4.6,8.25,1.36,4.8,8.5
4410,2016-03-02 12:00:00,Liverpool,Man City,3.0,0.0,1,2.0,0.0,H,M Atkinson,11.0,4.0,7.0,2.0,14.0,14.0,3.0,2.0,0.0,1.0,0.0,0.0,2.63,3.4,2.88,2.55,3.2,2.75,2.62,3.2,2.8
4411,2016-03-02 12:00:00,Man United,Watford,1.0,0.0,1,0.0,0.0,D,M Jones,14.0,13.0,3.0,3.0,7.0,17.0,9.0,7.0,1.0,2.0,0.0,0.0,1.67,3.8,6.0,1.65,3.5,5.5,1.67,3.4,6.0
4412,2016-03-02 12:00:00,Stoke,Newcastle,1.0,0.0,1,0.0,0.0,D,N Swarbrick,9.0,5.0,2.0,3.0,11.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,3.5,4.2,1.83,3.4,4.33,1.95,3.4,4.0
4413,2016-03-02 12:00:00,West Ham,Tottenham,1.0,0.0,1,1.0,0.0,H,A Marriner,14.0,9.0,3.0,2.0,10.0,11.0,6.0,3.0,0.0,3.0,0.0,0.0,4.0,3.6,2.0,3.7,3.3,2.0,4.0,3.2,2.0
4414,2016-03-05 12:00:00,Chelsea,Stoke,1.0,1.0,2,1.0,0.0,H,M Clattenburg,20.0,16.0,7.0,5.0,9.0,10.0,8.0,4.0,1.0,2.0,0.0,0.0,1.5,4.5,7.5,1.5,3.9,6.75,1.53,3.75,7.0
4415,2016-03-05 12:00:00,Everton,West Ham,2.0,3.0,3,1.0,0.0,H,A Taylor,15.0,17.0,8.0,5.0,12.0,13.0,9.0,6.0,2.0,3.0,1.0,0.0,1.73,4.0,5.0,1.7,3.6,5.0,1.75,3.5,5.0
4416,2016-03-05 12:00:00,Man City,Aston Villa,4.0,0.0,1,0.0,0.0,D,L Mason,22.0,2.0,9.0,1.0,10.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,1.22,7.0,15.0,1.19,6.5,13.0,1.22,5.5,17.0
4417,2016-03-05 12:00:00,Newcastle,Bournemouth,1.0,3.0,3,0.0,1.0,A,P Tierney,14.0,16.0,3.0,5.0,13.0,8.0,5.0,4.0,1.0,3.0,0.0,0.0,2.63,3.4,2.88,2.5,3.4,2.65,2.62,3.1,2.8
4418,2016-03-05 12:00:00,Southampton,Sunderland,1.0,1.0,2,0.0,0.0,D,N Swarbrick,16.0,11.0,5.0,3.0,9.0,9.0,12.0,2.0,2.0,1.0,1.0,0.0,1.6,4.0,6.5,1.5,3.9,6.75,1.62,3.6,6.0
4419,2016-03-05 12:00:00,Swansea,Norwich,1.0,0.0,1,0.0,0.0,D,C Pawson,10.0,8.0,3.0,3.0,14.0,15.0,5.0,0.0,2.0,5.0,0.0,0.0,2.05,3.5,4.0,1.91,3.3,4.1,2.05,3.1,4.0
4420,2016-03-05 12:00:00,Tottenham,Arsenal,2.0,2.0,2,0.0,1.0,A,M Oliver,26.0,10.0,11.0,4.0,9.0,10.0,9.0,2.0,2.0,2.0,0.0,1.0,2.38,3.4,3.25,2.35,3.4,2.85,2.4,3.1,3.1
4421,2016-03-05 12:00:00,Watford,Leicester,0.0,1.0,3,0.0,0.0,D,J Moss,11.0,14.0,4.0,7.0,10.0,11.0,3.0,8.0,2.0,2.0,0.0,0.0,3.0,3.4,2.55,2.7,3.4,2.45,2.8,3.1,2.62
4422,2016-03-06 12:00:00,Crystal Palace,Liverpool,1.0,2.0,3,0.0,0.0,D,A Marriner,14.0,19.0,4.0,5.0,12.0,16.0,6.0,6.0,1.0,2.0,0.0,1.0,3.8,3.5,2.1,3.5,3.2,2.1,3.75,3.1,2.15
4423,2016-03-06 12:00:00,West Brom,Man United,1.0,0.0,1,0.0,0.0,D,M Dean,9.0,7.0,2.0,1.0,8.0,7.0,4.0,5.0,1.0,0.0,0.0,1.0,4.33,3.4,2.0,4.2,3.25,1.91,4.0,3.2,2.0
4424,2016-03-12 12:00:00,Bournemouth,Swansea,3.0,2.0,1,1.0,1.0,D,R East,12.0,12.0,4.0,4.0,12.0,11.0,5.0,3.0,1.0,0.0,0.0,0.0,1.95,3.5,4.33,1.91,3.3,4.1,2.0,3.2,4.0
4425,2016-03-12 12:00:00,Norwich,Man City,0.0,0.0,2,0.0,0.0,D,J Moss,5.0,15.0,0.0,3.0,15.0,10.0,3.0,8.0,3.0,1.0,0.0,0.0,6.0,4.2,1.6,6.0,3.75,1.57,6.0,3.6,1.62
4426,2016-03-12 12:00:00,Stoke,Southampton,1.0,2.0,3,0.0,2.0,A,L Mason,13.0,11.0,2.0,4.0,13.0,12.0,1.0,4.0,1.0,2.0,0.0,1.0,2.7,3.2,2.9,2.7,3.2,2.6,2.7,3.1,2.7
4427,2016-03-13 12:00:00,Aston Villa,Tottenham,0.0,2.0,3,0.0,1.0,A,A Taylor,11.0,19.0,2.0,8.0,6.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,7.5,4.5,1.5,7.0,4.2,1.45,7.0,4.0,1.5
4428,2016-03-14 12:00:00,Leicester,Newcastle,1.0,0.0,1,1.0,0.0,H,C Pawson,10.0,13.0,1.0,2.0,4.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,1.57,4.33,6.25,1.53,4.0,6.0,1.62,3.6,6.0
4429,2016-03-19 12:00:00,Chelsea,West Ham,2.0,2.0,2,1.0,1.0,D,R Madley,22.0,13.0,5.0,6.0,13.0,14.0,10.0,9.0,3.0,5.0,0.0,0.0,1.75,3.8,5.25,1.7,3.8,4.6,1.73,3.6,5.0
4430,2016-03-19 12:00:00,Crystal Palace,Leicester,0.0,1.0,3,0.0,1.0,A,M Jones,12.0,8.0,4.0,3.0,9.0,13.0,10.0,7.0,1.0,1.0,0.0,0.0,3.0,3.4,2.5,2.95,3.2,2.4,3.0,3.1,2.5
4431,2016-03-19 12:00:00,Everton,Arsenal,0.0,2.0,3,0.0,2.0,A,M Clattenburg,8.0,11.0,2.0,3.0,7.0,10.0,7.0,5.0,0.0,0.0,0.0,0.0,2.7,3.5,2.7,2.6,3.4,2.55,2.5,3.6,2.6
4432,2016-03-19 12:00:00,Swansea,Aston Villa,1.0,0.0,1,0.0,0.0,D,M Dean,10.0,12.0,1.0,2.0,9.0,10.0,4.0,6.0,3.0,2.0,0.0,0.0,1.67,3.8,6.0,1.6,3.75,5.75,1.67,3.4,6.0
4433,2016-03-19 12:00:00,Watford,Stoke,1.0,2.0,3,0.0,1.0,A,C Pawson,9.0,9.0,4.0,6.0,10.0,14.0,9.0,2.0,3.0,1.0,0.0,0.0,2.4,3.25,3.3,2.4,3.1,3.0,2.5,3.0,3.1
4434,2016-03-19 12:00:00,West Brom,Norwich,0.0,1.0,3,0.0,0.0,D,A Taylor,10.0,7.0,0.0,1.0,8.0,13.0,4.0,3.0,1.0,2.0,0.0,0.0,2.25,3.3,3.6,2.2,3.1,3.4,2.25,3.2,3.3
4435,2016-03-20 12:00:00,Man City,Man United,0.0,1.0,3,0.0,1.0,A,M Oliver,26.0,5.0,2.0,3.0,9.0,12.0,11.0,5.0,1.0,1.0,0.0,0.0,1.83,3.75,4.75,1.83,3.6,4.0,1.85,3.4,4.5
4436,2016-03-20 12:00:00,Newcastle,Sunderland,1.0,1.0,2,0.0,1.0,A,M Atkinson,17.0,14.0,8.0,4.0,14.0,7.0,2.0,5.0,4.0,1.0,0.0,0.0,2.1,3.5,3.8,2.1,3.2,3.5,2.2,3.1,3.5
4437,2016-03-20 12:00:00,Southampton,Liverpool,3.0,2.0,1,0.0,2.0,A,R East,16.0,18.0,5.0,9.0,10.0,13.0,3.0,5.0,1.0,3.0,0.0,0.0,2.63,3.4,2.88,2.4,3.3,2.85,2.75,3.0,2.75
4438,2016-03-20 12:00:00,Tottenham,Bournemouth,3.0,0.0,1,2.0,0.0,H,N Swarbrick,17.0,2.0,8.0,0.0,11.0,6.0,4.0,5.0,0.0,1.0,0.0,0.0,1.53,4.33,7.0,1.5,4.33,5.75,1.57,3.75,6.5
4439,2016-04-02 12:00:00,Arsenal,Watford,4.0,0.0,1,2.0,0.0,H,A Taylor,19.0,6.0,12.0,2.0,7.0,10.0,8.0,3.0,1.0,1.0,0.0,0.0,1.36,5.25,10.0,1.33,4.75,9.5,1.36,4.8,8.5
4440,2016-04-02 12:00:00,Aston Villa,Chelsea,0.0,4.0,3,0.0,2.0,A,N Swarbrick,15.0,11.0,4.0,8.0,12.0,8.0,7.0,2.0,4.0,1.0,1.0,0.0,6.5,4.33,1.57,6.0,3.9,1.55,6.5,3.75,1.57
4441,2016-04-02 12:00:00,Bournemouth,Man City,0.0,4.0,3,0.0,3.0,A,R Madley,11.0,15.0,2.0,7.0,9.0,8.0,4.0,4.0,0.0,1.0,0.0,0.0,3.75,3.6,2.1,3.6,3.4,2.0,3.75,3.3,2.05
4442,2016-04-02 12:00:00,Liverpool,Tottenham,1.0,1.0,2,0.0,0.0,D,J Moss,15.0,18.0,7.0,5.0,11.0,11.0,12.0,9.0,2.0,0.0,0.0,0.0,2.5,3.4,3.0,2.45,3.3,2.8,2.6,3.0,2.9
4443,2016-04-02 12:00:00,Norwich,Newcastle,3.0,2.0,1,1.0,0.0,H,M Dean,13.0,13.0,6.0,5.0,6.0,11.0,6.0,5.0,0.0,0.0,0.0,0.0,2.2,3.4,3.6,2.15,3.2,3.4,2.25,3.25,3.2
4444,2016-04-02 12:00:00,Stoke,Swansea,2.0,2.0,2,1.0,0.0,H,M Atkinson,12.0,12.0,5.0,3.0,6.0,16.0,5.0,5.0,0.0,1.0,0.0,0.0,2.2,3.4,3.6,2.1,3.25,3.5,2.2,3.3,3.3
4445,2016-04-02 12:00:00,Sunderland,West Brom,0.0,0.0,2,0.0,0.0,D,R East,22.0,3.0,7.0,0.0,11.0,13.0,9.0,3.0,1.0,1.0,0.0,0.0,2.1,3.3,4.0,2.0,3.3,3.7,2.05,3.1,4.0
4446,2016-04-02 12:00:00,West Ham,Crystal Palace,2.0,2.0,2,2.0,1.0,H,M Clattenburg,18.0,12.0,6.0,5.0,12.0,19.0,4.0,5.0,2.0,2.0,1.0,0.0,1.95,3.6,4.2,1.91,3.4,3.9,2.0,3.2,4.0
4447,2016-04-03 12:00:00,Leicester,Southampton,1.0,0.0,1,1.0,0.0,H,M Oliver,11.0,10.0,4.0,2.0,12.0,13.0,7.0,8.0,2.0,2.0,0.0,0.0,2.25,3.4,3.5,2.15,3.3,3.3,2.3,3.2,3.2
4448,2016-04-03 12:00:00,Man United,Everton,1.0,0.0,1,0.0,0.0,D,A Marriner,10.0,7.0,2.0,1.0,15.0,6.0,5.0,5.0,2.0,0.0,0.0,0.0,2.1,3.5,3.75,2.0,3.4,3.6,2.1,3.1,3.8
