team,date,match_id,team_1_Average_goals_scored_last5,team_1_Average_HT_goals_scored_last5,team_1_Average_shots_last5,team_1_Average_shots_on_target_last5,team_1_Average_fouls_last5,team_1_Average_corners_last5,team_1_Average_yellow_cards_last5,team_1_Average_red_cards_last5,team_1_Average_B365_odds_last5,team_1_Average_B365_draw_odds_last5,team_1_Average_BW_odds_last5,team_1_Average_BW_draw_odds_last5,team_1_Average_WH_odds_last5,team_1_Average_WH_draw_odds_last5,team_1_Average_goals_conceded_last5,team_1_Average_HT_goals_conceded_last5,team_1_Average_shots_conceded_last5,team_1_Average_shots_on_target_conceded_last5,team_1_Average_fouls_conceded_last5,team_1_Average_corners_conceded_last5,team_1_Average_yellow_cards_conceded_last5,team_1_Average_red_cards_conceded_last5,team_1_Average_B365_odds_against_last5,team_1_Average_BW_odds_against_last5,team_1_Average_WH_odds_against_last5
Southampton,2025-01-04 15:00:00,7750,0.8,0.4,9.8,3.8,11.0,3.0,2.0,0.2,5.941999999999998,4.48,5.6,4.656,5.5840000000000005,4.5200000000000005,2.8,1.8,20.6,8.0,12.8,6.0,2.2,0.0,1.8199999999999998,1.83,1.828
Southampton,2025-01-25 15:00:00,7779,0.6,0.4,9.6,3.6,10.2,2.8,1.6,0.2,6.016,4.48,5.619999999999999,4.676,5.6,4.540000000000001,3.8,2.0,21.4,9.2,10.0,5.2,1.8,0.0,1.7740000000000002,1.8,1.794
Stoke,2008-08-23 12:00:00,1490,,,,,,,,,,,,,,,,,,,,,,,,,
Stoke,2008-09-14 12:00:00,1513,3.0,1.0,8.0,2.0,15.0,2.0,1.0,0.0,5.0,3.6,4.65,3.4,5.0,3.6,2.0,0.0,5.0,2.0,5.0,8.0,0.0,0.0,1.73,1.7,1.7
Stoke,2008-09-27 12:00:00,1532,2.5,0.5,10.0,4.5,12.5,4.5,1.5,0.0,4.2,3.5,3.95,3.275,4.15,3.45,2.5,0.5,6.5,3.5,12.0,8.0,0.5,0.0,1.965,1.9,1.9500000000000002
Stoke,2008-10-19 12:00:00,1553,1.6666666666666667,0.3333333333333333,8.333333333333334,3.6666666666666665,11.333333333333334,4.666666666666667,1.6666666666666667,0.0,5.8,3.9166666666666665,5.3,3.6,5.933333333333334,3.8000000000000003,2.3333333333333335,0.6666666666666666,9.0,5.333333333333333,10.0,7.0,0.6666666666666666,0.0,1.7633333333333334,1.7166666666666668,1.7533333333333336
Stoke,2008-10-29 12:00:00,1574,1.75,0.5,8.0,3.5,11.5,5.0,1.5,0.0,5.1625,3.7625,4.7875,3.4875,5.25,3.6500000000000004,2.0,0.75,9.5,5.5,10.5,5.5,1.0,0.5,1.885,1.8125,1.8900000000000001
Stoke,2008-11-01 12:00:00,1580,1.6,0.4,8.2,4.0,11.2,4.8,1.6,0.0,4.65,3.6700000000000004,4.3100000000000005,3.4200000000000004,4.680000000000001,3.54,1.6,0.6,9.4,5.2,10.0,5.2,1.0,0.4,2.058,2.0,2.032
Stoke,2008-11-22 12:00:00,1611,1.4,0.4,8.0,4.6,10.4,5.0,2.2,0.0,5.25,3.85,4.88,3.54,5.279999999999999,3.72,1.4,0.6,11.0,6.0,10.4,4.6,1.4,0.6,1.9919999999999998,1.9400000000000002,1.9720000000000002
Stoke,2008-11-29 12:00:00,1617,1.2,0.4,7.4,4.6,10.2,4.4,2.0,0.0,5.01,3.8299999999999996,4.65,3.54,5.04,3.7,0.8,0.4,11.0,5.4,8.0,3.2,1.2,0.6,2.232,2.1700000000000004,2.1719999999999997
Stoke,2008-12-13 12:00:00,1639,1.4,0.4,8.4,5.2,11.8,4.4,2.0,0.0,3.69,3.56,3.55,3.3200000000000003,3.59,3.4400000000000004,0.6,0.4,9.4,4.6,10.8,2.8,1.6,0.6,2.536,2.4200000000000004,2.45
Stoke,2008-12-26 12:00:00,1660,1.0,0.2,8.2,5.0,12.6,4.2,2.0,0.0,3.54,3.55,3.35,3.3200000000000003,3.45,3.4400000000000004,0.4,0.2,9.0,4.6,8.8,3.8,1.4,0.2,2.662,2.59,2.566
Stoke,2009-01-10 12:00:00,1679,0.8,0.2,7.6,4.4,13.2,4.6,2.4,0.2,5.42,3.8899999999999997,4.67,3.59,5.17,3.72,0.6,0.2,10.6,5.8,8.6,4.8,1.6,0.2,2.372,2.3,2.3120000000000003
Stoke,2009-01-31 12:00:00,1710,0.4,0.0,7.2,3.4,13.0,4.8,2.0,0.2,5.82,3.8899999999999997,4.7700000000000005,3.6399999999999997,5.470000000000001,3.72,0.4,0.2,9.4,5.2,9.2,4.8,1.6,0.0,2.364,2.29,2.304
Stoke,2009-02-21 12:00:00,1730,0.4,0.2,6.8,2.8,13.0,5.4,2.0,0.4,6.029999999999999,3.8899999999999997,5.0,3.6399999999999997,5.6899999999999995,3.7400000000000007,0.4,0.2,11.2,6.2,9.6,5.8,1.8,0.0,2.134,2.06,2.114
Stoke,2009-03-04 12:00:00,1750,0.6,0.2,6.0,2.2,10.8,4.8,1.8,0.4,6.05,3.8600000000000003,4.959999999999999,3.6399999999999997,5.74,3.7399999999999998,0.6,0.0,11.2,5.6,7.6,5.8,1.8,0.0,2.132,2.1100000000000003,2.1399999999999997
Stoke,2009-03-21 12:00:00,1769,1.0,0.4,7.0,3.0,10.8,5.2,2.0,0.4,6.05,3.8600000000000003,4.97,3.6399999999999997,5.764,3.72,0.6,0.0,11.8,6.2,10.0,5.8,1.8,0.0,2.136,2.0900000000000003,2.124
Stoke,2009-04-11 12:00:00,1789,1.2,0.4,7.8,3.2,11.8,5.0,2.0,0.2,4.1,3.5200000000000005,3.63,3.37,4.023999999999999,3.4800000000000004,0.4,0.0,11.8,5.8,11.2,4.8,1.6,0.0,2.536,2.4,2.478
Stoke,2009-04-18 12:00:00,1798,1.4,0.6,10.2,4.4,12.6,5.8,2.4,0.2,2.6,3.2700000000000005,2.5,3.15,2.604,3.2399999999999998,0.6,0.0,12.0,5.6,11.4,4.6,1.6,0.0,2.84,2.6900000000000004,2.786
Stoke,2009-05-02 12:00:00,1819,1.4,0.4,10.0,4.0,13.0,5.2,2.8,0.0,2.43,3.2599999999999993,2.3099999999999996,3.15,2.4400000000000004,3.2299999999999995,0.6,0.0,9.2,4.4,10.4,4.6,1.6,0.0,2.9899999999999998,2.8400000000000003,2.936
Stoke,2009-05-16 12:00:00,1841,1.0,0.4,11.4,5.0,13.4,6.2,3.2,0.0,2.404,3.2599999999999993,2.33,3.15,2.4199999999999995,3.25,0.4,0.2,9.4,4.6,10.2,4.0,1.4,0.0,3.036,2.81,2.936
Stoke,2009-08-15 12:00:00,1862,1.0,0.2,11.8,5.4,11.8,6.0,2.8,0.0,2.3440000000000003,3.2599999999999993,2.29,3.15,2.336,3.2699999999999996,0.4,0.2,8.6,3.4,9.6,3.4,1.2,0.0,3.136,2.8899999999999997,3.056
Stoke,2009-08-29 12:00:00,1886,1.2,0.6,12.2,5.6,11.2,5.6,2.4,0.0,2.2760000000000002,3.2600000000000002,2.2,3.16,2.276,3.25,0.4,0.2,7.0,2.8,9.0,3.8,1.4,0.0,3.342,3.12,3.2359999999999998
Stoke,2009-09-12 12:00:00,1896,1.2,0.6,11.4,5.8,10.2,6.0,1.6,0.0,2.252,3.2600000000000002,2.19,3.17,2.272,3.21,0.2,0.2,7.2,3.6,8.4,5.0,1.4,0.0,3.406,3.12,3.2760000000000007
Stoke,2009-09-26 12:00:00,1917,1.2,0.8,11.0,5.8,10.6,6.0,1.6,0.0,3.572,3.5100000000000002,3.18,3.34,3.595999999999999,3.4799999999999995,0.6,0.4,10.2,5.4,9.8,6.6,1.8,0.0,3.086,2.83,2.948
Stoke,2009-10-17 12:00:00,1937,1.2,0.8,8.8,4.6,10.8,5.0,1.2,0.0,4.798,3.7600000000000002,4.45,3.6100000000000003,4.9159999999999995,3.72,0.8,0.2,11.4,6.2,9.6,8.0,1.6,0.0,2.7459999999999996,2.55,2.644
Stoke,2009-10-31 12:00:00,1959,1.2,1.0,8.4,3.8,12.4,4.8,1.8,0.0,4.7780000000000005,3.7700000000000005,4.459999999999999,3.62,4.906,3.7399999999999998,1.0,0.4,12.2,7.8,10.0,8.6,2.2,0.0,2.786,2.56,2.6439999999999997
Stoke,2009-11-22 12:00:00,1981,1.2,1.0,8.0,3.8,12.0,5.0,1.4,0.0,4.7780000000000005,3.79,4.470000000000001,3.6300000000000003,4.888,3.78,1.4,0.4,12.6,8.2,11.0,8.0,2.4,0.0,2.7600000000000002,2.56,2.6439999999999997
Stoke,2009-12-12 12:00:00,2011,1.2,0.8,7.2,3.0,13.2,3.8,1.6,0.0,4.7219999999999995,3.8199999999999994,4.45,3.66,4.842,3.8,1.4,0.4,13.6,8.4,12.0,6.8,2.4,0.0,2.8200000000000003,2.67,2.724
Stoke,2009-12-28 12:00:00,2045,1.4,0.8,9.2,3.6,14.4,4.0,2.0,0.0,3.342,3.5799999999999996,3.4200000000000004,3.5200000000000005,3.4619999999999997,3.54,1.4,0.4,12.2,8.0,11.4,4.6,2.0,0.0,3.2600000000000002,3.12,3.152
Stoke,2010-01-05 12:00:00,2052,1.4,0.8,11.2,4.6,15.6,5.6,2.2,0.0,2.122,3.3299999999999996,2.15,3.25,2.1019999999999994,3.29,1.2,0.4,11.4,7.6,12.4,4.6,2.4,0.0,3.5800000000000005,3.4300000000000006,3.4299999999999997
Stoke,2010-01-16 12:00:00,2059,1.6,1.2,11.2,5.6,15.0,6.2,1.8,0.0,2.228,3.3200000000000003,2.2399999999999998,3.25,2.2119999999999997,3.25,1.4,0.2,11.8,6.8,11.2,5.4,1.8,0.0,3.41,3.29,3.2900000000000005
Stoke,2010-02-06 12:00:00,2093,1.4,0.8,10.4,5.6,15.2,7.4,2.0,0.0,2.5460000000000003,3.28,2.64,3.2400000000000007,2.6099999999999994,3.22,1.2,0.2,10.4,6.0,10.2,4.8,1.6,0.0,3.0100000000000002,2.88,2.89
Stoke,2010-02-16 12:00:00,2108,1.8,1.2,11.6,7.2,14.8,9.0,2.2,0.0,2.586,3.22,2.6399999999999997,3.21,2.63,3.22,1.2,0.2,9.4,5.4,11.6,5.4,1.8,0.2,2.9899999999999998,2.84,2.85
Stoke,2010-02-27 12:00:00,2125,1.6,1.0,10.4,7.2,15.2,8.6,1.8,0.2,2.786,3.2,2.85,3.2,2.8299999999999996,3.22,1.0,0.0,9.0,4.4,12.8,5.4,2.2,0.2,2.746,2.5500000000000003,2.61
Stoke,2010-03-13 12:00:00,2142,1.8,1.2,8.8,6.6,14.6,7.2,1.4,0.4,3.306,3.2700000000000005,3.4200000000000004,3.2700000000000005,3.4899999999999998,3.25,1.4,0.2,10.6,5.6,11.6,5.2,1.8,0.2,2.492,2.31,2.4
Stoke,2010-03-20 12:00:00,2152,1.2,0.6,9.2,6.0,13.2,7.2,1.2,0.4,3.44,3.2700000000000005,3.55,3.2800000000000002,3.59,3.2700000000000005,1.0,0.2,9.8,5.2,11.4,4.4,2.6,0.2,2.3920000000000003,2.25,2.32
Stoke,2010-04-03 12:00:00,2178,1.2,0.6,9.6,5.8,11.8,6.4,1.4,0.6,3.46,3.2900000000000005,3.44,3.29,3.5100000000000002,3.28,1.2,0.2,12.2,6.4,11.2,5.8,2.6,0.2,2.372,2.2800000000000002,2.34
Stoke,2010-04-17 12:00:00,2197,1.0,0.4,8.4,4.2,11.6,4.6,1.6,0.6,3.3600000000000003,3.37,3.35,3.31,3.4200000000000004,3.3200000000000003,1.2,0.2,11.4,6.2,9.6,4.8,2.4,0.0,2.592,2.6100000000000003,2.5999999999999996
Stoke,2010-05-01 12:00:00,2217,1.0,0.6,9.0,4.2,9.4,5.0,1.2,0.4,3.16,3.38,3.1100000000000003,3.31,3.19,3.3200000000000003,1.4,0.2,12.2,7.2,7.8,4.4,2.2,0.0,2.866,2.9300000000000006,2.94
Stoke,2010-08-21 12:00:00,2249,0.8,0.4,10.6,4.8,9.0,5.6,1.2,0.2,2.88,3.3199999999999994,2.7600000000000002,3.2600000000000002,2.8099999999999996,3.3,0.8,0.0,11.0,6.8,8.4,4.2,2.0,0.0,2.94,3.0100000000000002,3.0100000000000002
Stoke,2010-09-13 12:00:00,2275,1.0,0.6,11.0,5.6,10.8,5.2,1.8,0.2,2.9,3.3299999999999996,2.77,3.25,2.829999999999999,3.3,1.2,0.4,10.4,7.0,8.0,3.4,1.4,0.0,2.93,2.98,3.0
Stoke,2010-09-18 12:00:00,2279,1.2,0.6,13.4,7.2,11.6,5.6,1.6,0.0,2.6799999999999997,3.3200000000000003,2.6,3.2300000000000004,2.63,3.29,1.0,0.6,9.2,6.4,9.0,3.4,1.4,0.0,3.086,3.1100000000000003,3.1399999999999997
Stoke,2010-10-02 12:00:00,2297,1.0,0.4,13.4,7.2,12.0,6.2,1.6,0.0,2.702,3.3,2.6399999999999997,3.2399999999999998,2.6599999999999997,3.2700000000000005,1.2,0.8,10.8,7.0,8.2,3.6,1.4,0.0,3.0260000000000002,2.8899999999999997,3.02
Stoke,2010-10-24 12:00:00,2325,1.0,0.2,14.8,8.4,11.6,6.8,1.8,0.0,2.732,3.29,2.7,3.21,2.7299999999999995,3.25,0.8,0.8,9.6,6.2,9.8,4.6,1.6,0.0,2.9560000000000004,2.7700000000000005,2.8600000000000003
Stoke,2010-11-09 12:00:00,2346,1.2,0.2,13.6,7.6,10.8,6.6,2.2,0.0,3.1119999999999997,3.38,3.05,3.28,3.0099999999999993,3.29,1.2,1.0,9.8,5.4,10.4,4.8,2.0,0.0,2.87,2.686,2.796
Stoke,2010-11-13 12:00:00,2359,1.6,0.2,14.4,8.0,9.0,7.4,1.6,0.0,2.8520000000000003,3.3600000000000003,2.8,3.2800000000000002,2.7599999999999993,3.3,1.2,0.6,11.2,6.2,11.2,5.2,1.8,0.0,3.18,2.9760000000000004,3.096
Stoke,2010-11-27 12:00:00,2381,1.6,0.2,13.2,7.0,9.6,6.6,1.8,0.0,3.1020000000000003,3.3600000000000003,3.12,3.3300000000000005,2.9799999999999995,3.2700000000000005,1.0,0.4,11.2,6.2,10.4,4.4,2.0,0.2,3.024,2.7960000000000003,2.966
Stoke,2010-12-11 12:00:00,2399,1.6,0.2,14.6,8.2,8.4,6.6,1.6,0.0,3.4,3.3299999999999996,3.4299999999999997,3.34,3.339999999999999,3.2299999999999995,1.0,0.2,10.4,5.8,10.8,4.2,2.0,0.2,2.624,2.4859999999999998,2.586
Stoke,2010-12-28 12:00:00,2418,1.4,0.2,14.2,7.0,9.2,7.0,1.2,0.0,3.274,3.4900000000000007,3.3,3.5,3.2039999999999997,3.34,1.2,0.2,11.0,6.0,10.4,3.8,1.8,0.2,3.0439999999999996,2.846,3.0460000000000003
Stoke,2011-01-01 12:00:00,2429,1.2,0.2,15.8,8.2,9.6,7.8,1.0,0.0,2.54,3.4200000000000004,2.62,3.4299999999999997,2.5859999999999994,3.3,1.2,0.4,9.4,5.6,10.2,3.0,1.8,0.2,3.66,3.37,3.54
Stoke,2011-01-15 12:00:00,2449,1.0,0.2,13.4,6.4,11.2,6.0,1.8,0.0,2.646,3.4200000000000004,2.73,3.41,2.7159999999999997,3.2700000000000005,0.8,0.4,9.6,5.6,10.2,3.2,2.0,0.2,3.46,3.18,3.34
Stoke,2011-02-05 12:00:00,2484,1.0,0.4,13.0,6.0,10.0,6.2,1.4,0.0,2.316,3.4200000000000004,2.34,3.38,2.4259999999999993,3.3,0.8,0.4,10.2,5.6,10.8,3.6,1.8,0.0,3.79,3.46,3.6100000000000003
Stoke,2011-02-28 12:00:00,2511,1.4,0.6,13.4,6.0,9.8,7.4,1.2,0.0,2.056,3.41,2.04,3.3600000000000003,2.1159999999999997,3.3,1.0,0.6,10.6,6.2,11.8,4.0,2.0,0.0,4.1,3.75,3.8899999999999997
Stoke,2011-03-19 12:00:00,2528,1.6,0.6,11.4,5.6,10.8,6.2,1.6,0.0,2.114,3.29,2.1100000000000003,3.2299999999999995,2.1919999999999997,3.19,1.0,0.6,11.8,7.4,12.4,3.2,2.0,0.0,3.8400000000000007,3.5100000000000002,3.59
Stoke,2011-04-02 12:00:00,2538,2.4,0.8,10.2,5.2,12.4,5.0,1.6,0.0,2.188,3.2600000000000002,2.1799999999999997,3.2299999999999995,2.26,3.1700000000000004,0.6,0.2,13.8,8.6,11.8,4.2,1.8,0.0,3.5700000000000003,3.2800000000000002,3.41
Stoke,2011-04-26 12:00:00,2573,2.2,0.8,11.4,5.8,11.4,5.8,1.0,0.0,2.7620000000000005,3.34,2.71,3.3600000000000003,2.8199999999999994,3.21,0.8,0.4,14.8,8.6,12.2,5.6,2.0,0.0,3.354,3.0700000000000003,3.2060000000000004
Stoke,2011-05-08 12:00:00,2592,2.4,1.0,12.4,6.4,12.2,6.2,1.6,0.0,2.702,3.37,2.64,3.3899999999999997,2.756,3.2600000000000002,0.8,0.4,13.2,7.6,11.6,6.8,2.0,0.0,3.6040000000000005,3.286,3.372
Stoke,2011-05-22 12:00:00,2612,2.4,1.2,11.2,6.0,12.2,4.2,1.6,0.0,3.382,3.4800000000000004,3.29,3.4799999999999995,3.316,3.34,0.6,0.2,13.8,7.2,10.6,7.0,1.8,0.0,3.188,2.886,3.0180000000000002
Stoke,2011-08-14 12:00:00,2622,2.2,1.2,12.2,6.4,10.8,4.4,1.4,0.0,3.55,3.5200000000000005,3.45,3.53,3.4559999999999995,3.34,0.6,0.2,12.8,6.8,9.6,7.6,2.2,0.0,2.8280000000000003,2.5860000000000003,2.678
Stoke,2011-09-10 12:00:00,2649,1.4,1.0,11.8,5.8,10.0,4.6,1.6,0.0,4.21,3.5700000000000003,4.16,3.5699999999999994,4.106,3.3800000000000003,0.6,0.2,14.0,7.2,10.2,7.4,2.4,0.0,2.488,2.29,2.358
Stoke,2011-09-24 12:00:00,2670,1.4,1.0,9.8,4.8,10.6,4.0,1.4,0.0,3.7600000000000002,3.5100000000000002,3.79,3.4699999999999998,3.6659999999999995,3.3600000000000003,0.4,0.0,14.0,7.4,10.8,7.4,2.2,0.0,2.604,2.4200000000000004,2.4619999999999997
Stoke,2011-10-15 12:00:00,2690,1.0,0.6,9.2,4.8,10.2,4.2,1.0,0.0,4.7,3.6300000000000003,4.7299999999999995,3.5900000000000007,4.4,3.46,0.6,0.2,15.6,9.0,9.4,6.8,1.8,0.0,1.9099999999999997,1.8540000000000003,1.9099999999999997
Stoke,2011-10-31 12:00:00,2714,0.8,0.2,9.6,4.6,11.6,4.8,1.6,0.0,4.04,3.5200000000000005,4.1,3.4900000000000007,3.8299999999999996,3.4,0.4,0.2,13.6,8.2,10.4,6.2,2.2,0.0,2.276,2.224,2.284
Stoke,2011-11-19 12:00:00,2728,1.0,0.2,9.4,4.4,11.2,5.4,1.4,0.0,3.91,3.44,3.97,3.4400000000000004,3.7299999999999995,3.3800000000000003,0.8,0.6,12.6,6.8,11.4,6.0,1.6,0.0,2.556,2.5140000000000002,2.524
Stoke,2011-11-26 12:00:00,2740,1.4,0.4,11.6,5.2,12.2,6.4,1.8,0.0,3.176,3.44,3.1700000000000004,3.44,2.9799999999999995,3.4200000000000004,1.4,1.0,10.4,6.2,11.0,5.8,1.6,0.0,3.116,3.14,3.1339999999999995
Stoke,2011-12-11 12:00:00,2762,1.8,0.4,12.6,6.0,11.8,6.4,1.8,0.0,2.8920000000000003,3.4800000000000004,2.85,3.4899999999999998,2.6799999999999997,3.4799999999999995,1.6,1.0,9.6,6.4,9.4,4.6,1.4,0.0,3.566,3.6400000000000006,3.5839999999999996
Stoke,2011-12-26 12:00:00,2789,2.0,0.8,11.8,5.8,11.4,6.2,2.0,0.0,2.342,3.3800000000000003,2.31,3.3899999999999997,2.2599999999999993,3.34,1.6,0.8,10.0,7.0,10.2,5.4,1.8,0.2,3.6599999999999993,3.7400000000000007,3.6699999999999995
Stoke,2011-12-31 12:00:00,2801,1.6,0.8,10.4,5.0,11.2,6.6,1.8,0.0,2.2840000000000003,3.4200000000000004,2.272,3.44,2.2119999999999993,3.38,1.6,0.8,11.2,7.6,9.2,6.4,1.0,0.2,3.8,3.8899999999999997,3.75
Stoke,2012-01-21 12:00:00,2831,1.8,0.8,10.8,4.8,12.4,6.6,2.2,0.0,2.198,3.5,2.1819999999999995,3.4899999999999998,2.1179999999999994,3.4599999999999995,1.4,0.6,12.0,8.4,7.4,7.0,1.4,0.4,4.14,4.24,4.05
Stoke,2012-02-04 12:00:00,2850,1.6,0.6,9.4,4.0,11.0,5.8,1.4,0.0,2.214,3.4799999999999995,2.202,3.4900000000000007,2.1679999999999997,3.4,1.2,0.4,13.2,8.0,7.4,6.2,1.0,0.4,4.08,4.13,3.8600000000000003
Stoke,2012-02-26 12:00:00,2874,1.0,0.4,9.6,4.2,11.4,6.4,1.4,0.2,2.2979999999999996,3.4299999999999997,2.282,3.4300000000000006,2.217999999999999,3.3199999999999994,1.2,0.4,10.8,6.0,7.6,6.0,1.2,0.4,3.84,3.84,3.6100000000000003
Stoke,2012-03-03 12:00:00,2879,1.0,0.4,9.4,4.0,12.4,6.6,1.2,0.2,1.968,3.41,1.9420000000000002,3.37,1.9579999999999995,3.31,1.0,0.4,10.0,4.8,7.6,4.4,0.8,0.2,4.14,4.16,3.9300000000000006
Stoke,2012-03-24 12:00:00,2910,1.2,0.4,10.2,5.0,11.8,6.8,0.6,0.2,1.952,3.4299999999999997,1.9260000000000002,3.37,1.9579999999999995,3.2700000000000005,1.0,0.4,9.4,5.0,8.8,3.4,1.2,0.2,4.2,4.16,3.996
Stoke,2012-04-07 12:00:00,2930,1.0,0.4,9.8,5.0,12.0,6.2,0.4,0.2,2.818,3.46,2.746,3.4300000000000006,2.8119999999999994,3.25,0.8,0.2,10.6,6.0,10.2,3.8,1.0,0.0,3.4240000000000004,3.3840000000000003,3.3299999999999996
Stoke,2012-04-28 12:00:00,2964,1.2,0.6,10.6,5.6,11.4,5.8,0.6,0.2,2.75,3.5799999999999996,2.6960000000000006,3.4799999999999995,2.7359999999999993,3.3899999999999997,0.6,0.2,9.4,5.8,10.4,5.2,1.2,0.0,3.7840000000000003,3.694,3.5700000000000003
Stoke,2012-05-01 12:00:00,2973,1.4,0.8,10.0,5.2,10.6,5.2,0.8,0.0,3.166,3.65,3.096,3.56,3.126,3.47,0.6,0.4,12.0,7.4,11.2,5.4,1.4,0.0,3.4899999999999998,3.408,3.3019999999999996
Stoke,2012-05-13 12:00:00,2990,1.2,0.4,10.2,5.0,9.2,4.4,1.0,0.0,3.2960000000000003,3.62,3.2260000000000004,3.5700000000000003,3.2559999999999993,3.46,0.8,0.6,12.0,7.0,12.6,5.8,1.6,0.0,3.31,3.1879999999999997,3.102
Stoke,2012-08-26 12:00:00,3015,1.4,0.6,10.4,5.2,9.2,3.8,1.2,0.0,3.406,3.62,3.34,3.55,3.354,3.4799999999999995,1.2,1.0,14.6,7.6,10.4,7.2,1.4,0.0,2.9859999999999998,2.898,2.816
Stoke,2012-09-15 12:00:00,3031,1.2,0.6,9.8,5.4,8.0,2.8,1.4,0.0,2.906,3.55,2.93,3.45,2.8139999999999996,3.46,1.0,1.0,14.6,6.6,9.8,8.0,1.0,0.0,3.082,2.994,2.9219999999999997
Stoke,2012-09-29 12:00:00,3051,1.0,0.6,7.8,4.8,9.0,3.4,1.2,0.0,3.592,3.47,3.6100000000000003,3.41,3.59,3.3,1.0,1.0,15.8,7.8,10.0,7.4,1.0,0.0,2.228,2.184,2.272
Stoke,2012-10-27 12:00:00,3079,1.2,0.8,8.6,5.0,9.4,4.2,1.2,0.0,3.1079999999999997,3.4299999999999997,3.1399999999999997,3.35,3.1799999999999997,3.22,0.8,0.8,14.0,5.8,9.6,7.8,0.8,0.0,2.702,2.69,2.756
Stoke,2012-11-10 12:00:00,3100,1.0,0.8,8.8,5.2,10.6,4.8,1.2,0.0,2.948,3.44,2.9899999999999998,3.38,3.0119999999999996,3.2399999999999998,0.6,0.6,13.0,5.6,8.0,7.2,1.0,0.0,3.022,3.0100000000000002,3.016
Stoke,2012-11-24 12:00:00,3118,0.8,0.6,8.4,4.6,10.8,4.8,1.4,0.0,2.854,3.4200000000000004,2.88,3.38,2.9319999999999995,3.22,0.2,0.2,12.4,5.6,10.2,6.4,1.4,0.0,3.286,3.31,3.2359999999999998
Stoke,2012-11-28 12:00:00,3131,1.0,0.8,9.4,4.4,11.8,6.2,1.2,0.0,2.594,3.4,2.56,3.37,2.7219999999999995,3.1799999999999997,0.2,0.2,10.8,5.4,10.6,4.6,1.6,0.0,3.5460000000000003,3.59,3.476
Stoke,2012-12-15 12:00:00,3161,1.2,0.6,10.8,4.8,11.8,6.4,1.6,0.0,1.9759999999999998,3.3600000000000003,1.9300000000000002,3.35,2.0219999999999994,3.18,0.2,0.0,9.2,4.4,10.6,4.0,1.8,0.0,4.04,4.1,3.9259999999999997
Stoke,2012-12-26 12:00:00,3182,1.0,0.2,11.6,5.4,12.0,6.0,1.6,0.0,2.214,3.3200000000000003,2.16,3.3299999999999996,2.2119999999999997,3.2,0.4,0.2,9.4,5.4,11.6,4.0,1.6,0.0,3.6799999999999997,3.69,3.536
Stoke,2012-12-29 12:00:00,3190,1.6,0.6,10.8,5.4,11.8,5.8,1.8,0.0,2.504,3.3,2.38,3.2900000000000005,2.51,3.16,0.6,0.4,10.6,6.0,11.4,5.0,1.4,0.0,3.29,3.3300000000000005,3.2060000000000004
Stoke,2013-01-12 12:00:00,3210,2.0,0.8,10.8,6.0,10.8,6.2,1.6,0.2,2.482,3.3200000000000003,2.3600000000000003,3.2900000000000005,2.4799999999999995,3.14,1.2,1.0,8.8,5.8,10.0,4.8,1.2,0.0,3.4,3.4799999999999995,3.406
Stoke,2013-01-29 12:00:00,3228,1.8,0.6,10.6,6.4,10.6,6.0,1.6,0.2,2.9080000000000004,3.3600000000000003,2.7399999999999998,3.3200000000000003,2.896,3.12,2.0,1.2,9.4,6.6,9.6,5.8,1.0,0.0,3.11,3.162,3.1260000000000003
Stoke,2013-02-09 12:00:00,3249,1.8,0.8,10.2,6.2,10.6,4.6,1.4,0.2,2.966,3.34,2.78,3.3,2.936,3.1,2.2,1.2,10.2,6.6,9.2,5.6,0.8,0.0,3.0200000000000005,3.0319999999999996,3.046
Stoke,2013-03-02 12:00:00,3270,2.0,0.8,10.0,6.6,9.8,6.0,1.6,0.2,2.7279999999999998,3.4,2.5460000000000003,3.3400000000000007,2.7459999999999996,3.0800000000000005,2.2,1.0,9.4,6.4,7.4,4.6,0.8,0.0,3.46,3.442,3.47
Stoke,2013-03-16 12:00:00,3286,1.4,0.4,10.6,5.8,10.0,5.6,1.2,0.2,2.478,3.41,2.336,3.3600000000000003,2.4859999999999998,3.12,2.2,1.0,9.0,6.6,8.8,3.4,1.0,0.0,3.81,3.7020000000000004,3.72
Stoke,2013-04-06 12:00:00,3304,0.8,0.2,11.2,5.2,11.8,5.6,1.4,0.0,2.618,3.37,2.476,3.3,2.6159999999999997,3.12,1.6,0.4,9.2,6.2,9.2,2.8,1.0,0.0,3.4799999999999995,3.3020000000000005,3.3
Stoke,2013-04-14 12:00:00,3318,1.0,0.2,10.2,4.6,12.4,5.2,1.8,0.0,2.1719999999999997,3.35,2.086,3.2600000000000002,2.1799999999999997,3.16,1.4,0.4,9.2,6.0,9.6,1.8,1.2,0.0,3.8900000000000006,3.6799999999999997,3.6
Stoke,2013-04-27 12:00:00,3337,0.6,0.0,11.0,4.6,11.8,5.8,1.8,0.0,3.132,3.4699999999999998,2.976,3.35,3.04,3.22,1.4,0.6,8.8,5.4,9.4,3.0,1.2,0.0,3.46,3.2700000000000005,3.2039999999999997
Stoke,2013-05-12 12:00:00,3362,0.4,0.0,10.8,3.4,12.4,4.6,2.2,0.0,3.2,3.4299999999999997,3.04,3.31,3.0799999999999996,3.2199999999999998,1.2,0.6,8.8,4.6,10.2,3.0,1.6,0.0,3.2600000000000002,3.09,3.024
