date,match_id,team,home_away,GoalsScored,HTGoalsScored,Shots,ShotsOnTarget,Fouls,Corners,YellowCards,RedCards,B365Odds,B365DrawOdds,BWOdds,BWDrawOdds,WHOdds,WHDrawOdds,FullTimeResult,GoalsConceded,HTGoalsConceded,shotsConceded,shotsOnTargetConceded,foulsConceded,cornersConceded,yellowCardsConceded,redCardsConceded,B365OddsAgainst,BWOddsAgainst,WHOddsAgainst
2006-04-22 12:00:00,683,Arsenal,H,1.0,0.0,9.0,6.0,9.0,5.0,1.0,0.0,1.66,3.4,1.7,3.3,1.61,3.3,2,1.0,0.0,9.0,6.0,9.0,4.0,1.0,1.0,5.5,4.8,5.0
2006-05-01 12:00:00,700,Arsenal,A,3.0,3.0,7.0,4.0,8.0,3.0,0.0,0.0,1.28,5.0,1.25,5.0,1.28,4.5,3,0.0,0.0,7.0,2.0,17.0,5.0,3.0,0.0,10.0,10.0,8.0
2006-05-04 12:00:00,704,Arsenal,A,3.0,1.0,17.0,12.0,8.0,6.0,0.0,0.0,1.61,3.6,1.55,3.5,1.57,3.5,3,1.0,1.0,10.0,8.0,21.0,12.0,3.0,0.0,5.5,5.9,5.0
2006-05-07 12:00:00,706,Arsenal,H,4.0,2.0,13.0,7.0,12.0,5.0,1.0,0.0,1.2,6.0,1.25,5.0,1.25,5.0,1,2.0,2.0,8.0,3.0,16.0,1.0,1.0,1.0,13.0,10.0,8.0
2006-08-19 12:00:00,716,Arsenal,H,1.0,0.0,19.0,11.0,10.0,18.0,1.0,0.0,1.28,4.5,1.25,5.0,1.28,4.5,2,1.0,0.0,5.0,3.0,19.0,1.0,2.0,0.0,13.0,10.0,8.0
2006-08-26 12:00:00,737,Arsenal,A,0.0,0.0,17.0,6.0,8.0,8.0,1.0,0.0,1.61,3.6,1.65,3.4,1.72,3.1,1,1.0,1.0,10.0,3.0,16.0,2.0,1.0,0.0,5.5,4.9,4.5
2006-09-09 12:00:00,744,Arsenal,H,1.0,0.0,20.0,12.0,5.0,15.0,1.0,0.0,1.33,4.33,1.3,4.5,1.3,4.33,2,1.0,1.0,1.0,1.0,17.0,0.0,6.0,1.0,10.0,9.0,8.0
2006-09-17 12:00:00,761,Arsenal,A,1.0,0.0,14.0,7.0,11.0,5.0,2.0,0.0,4.0,3.25,4.25,3.2,4.0,3.0,3,0.0,0.0,17.0,9.0,11.0,10.0,2.0,0.0,1.9,1.8,1.83
2006-09-23 12:00:00,765,Arsenal,H,3.0,0.0,14.0,11.0,11.0,7.0,2.0,0.0,1.2,5.5,1.16,6.0,1.2,5.0,1,0.0,0.0,5.0,4.0,8.0,2.0,1.0,0.0,17.0,14.0,11.0
2006-09-30 12:00:00,776,Arsenal,A,2.0,1.0,21.0,12.0,8.0,7.0,4.0,0.0,1.53,3.6,1.55,3.5,1.5,3.4,3,1.0,1.0,10.0,6.0,19.0,4.0,4.0,0.0,6.5,5.8,6.0
2006-10-14 12:00:00,785,Arsenal,H,3.0,2.0,15.0,7.0,6.0,8.0,0.0,0.0,1.16,6.5,1.15,6.5,1.14,5.5,1,0.0,0.0,9.0,3.0,14.0,4.0,1.0,0.0,15.0,13.0,15.0
2006-10-22 12:00:00,803,Arsenal,A,4.0,2.0,16.0,9.0,6.0,2.0,0.0,0.0,1.61,3.6,1.5,3.6,1.53,3.3,3,0.0,0.0,3.0,1.0,6.0,10.0,0.0,0.0,5.5,6.4,6.0
2006-10-28 12:00:00,805,Arsenal,H,1.0,0.0,26.0,12.0,6.0,16.0,2.0,0.0,1.4,4.0,1.35,4.25,1.33,4.0,2,1.0,1.0,2.0,2.0,21.0,3.0,3.0,0.0,9.0,7.8,8.0
2006-11-05 12:00:00,824,Arsenal,A,0.0,0.0,11.0,5.0,8.0,3.0,2.0,0.0,1.61,3.6,1.55,3.55,1.57,3.3,1,1.0,0.0,11.0,5.0,11.0,8.0,3.0,0.0,5.5,5.8,5.5
2006-11-12 12:00:00,833,Arsenal,H,3.0,1.0,7.0,7.0,7.0,2.0,2.0,0.0,2.0,3.2,1.95,3.25,2.0,2.87,1,0.0,0.0,10.0,4.0,12.0,6.0,3.0,0.0,3.75,3.6,3.6
2006-11-18 12:00:00,835,Arsenal,H,1.0,0.0,23.0,10.0,10.0,11.0,2.0,0.0,1.25,5.0,1.3,4.75,1.28,4.2,2,1.0,1.0,2.0,1.0,9.0,1.0,5.0,0.0,13.0,8.4,9.0
2006-11-25 12:00:00,846,Arsenal,A,1.0,1.0,14.0,7.0,8.0,11.0,4.0,0.0,2.0,3.3,1.9,3.25,2.0,3.1,1,3.0,2.0,10.0,8.0,11.0,7.0,3.0,0.0,3.6,3.75,3.3
2006-11-29 12:00:00,857,Arsenal,A,1.0,1.0,7.0,2.0,15.0,6.0,5.0,1.0,1.57,3.6,1.6,3.4,1.61,3.3,1,2.0,2.0,13.0,7.0,17.0,6.0,4.0,0.0,6.0,5.5,5.0
2006-12-02 12:00:00,860,Arsenal,H,3.0,2.0,6.0,5.0,15.0,3.0,1.0,0.0,1.66,3.5,1.55,3.6,1.57,3.3,1,0.0,0.0,7.0,4.0,15.0,2.0,2.0,0.0,5.0,5.75,5.5
2006-12-10 12:00:00,881,Arsenal,A,1.0,0.0,11.0,4.0,16.0,5.0,2.0,0.0,5.0,3.4,4.85,3.45,4.5,3.1,2,1.0,0.0,20.0,7.0,16.0,4.0,2.0,0.0,1.72,1.65,1.72
2006-12-13 12:00:00,884,Arsenal,A,1.0,0.0,9.0,3.0,7.0,7.0,0.0,0.0,1.72,3.5,1.75,3.35,1.66,3.3,3,0.0,0.0,15.0,7.0,10.0,4.0,1.0,0.0,4.75,4.3,4.5
2006-12-16 12:00:00,885,Arsenal,H,2.0,0.0,14.0,8.0,13.0,7.0,0.0,0.0,1.4,4.33,1.4,4.5,1.33,4.0,2,2.0,1.0,7.0,5.0,13.0,4.0,2.0,0.0,7.5,6.0,8.0
2006-12-23 12:00:00,895,Arsenal,H,6.0,3.0,18.0,12.0,14.0,7.0,3.0,0.0,1.33,4.5,1.3,4.75,1.3,4.2,1,2.0,1.0,11.0,7.0,14.0,6.0,3.0,0.0,9.5,8.25,8.5
2006-12-26 12:00:00,912,Arsenal,A,2.0,1.0,16.0,8.0,6.0,5.0,0.0,0.0,1.4,4.2,1.45,3.75,1.36,4.0,3,1.0,1.0,6.0,3.0,11.0,7.0,2.0,0.0,8.0,7.0,7.0
2006-12-30 12:00:00,921,Arsenal,A,0.0,0.0,9.0,4.0,5.0,9.0,3.0,0.0,1.5,4.0,1.45,3.7,1.44,3.6,1,1.0,1.0,11.0,5.0,11.0,5.0,2.0,0.0,6.0,7.0,6.5
2007-01-02 12:00:00,932,Arsenal,H,4.0,2.0,16.0,10.0,13.0,8.0,0.0,0.0,1.22,5.5,1.22,5.2,1.16,5.5,1,0.0,0.0,4.0,2.0,9.0,2.0,1.0,1.0,13.0,12.0,12.0
2007-01-13 12:00:00,934,Arsenal,A,2.0,1.0,6.0,4.0,5.0,2.0,0.0,1.0,1.83,3.4,1.75,3.3,1.83,3.2,3,0.0,0.0,13.0,7.0,15.0,8.0,4.0,0.0,4.2,4.4,3.75
2007-01-21 12:00:00,952,Arsenal,H,2.0,0.0,18.0,11.0,13.0,8.0,1.0,0.0,2.5,3.1,2.5,3.15,2.37,3.0,1,1.0,0.0,10.0,6.0,11.0,6.0,3.0,0.0,2.8,2.6,2.7
2007-02-03 12:00:00,969,Arsenal,A,1.0,0.0,11.0,4.0,5.0,6.0,1.0,1.0,1.8,3.4,1.8,3.25,1.66,3.3,2,1.0,0.0,3.0,1.0,14.0,3.0,2.0,0.0,4.33,4.2,4.5
2007-02-11 12:00:00,981,Arsenal,H,2.0,0.0,10.0,3.0,9.0,10.0,6.0,0.0,1.25,5.0,1.2,6.0,1.22,4.8,1,1.0,1.0,8.0,2.0,15.0,1.0,3.0,0.0,13.0,10.0,10.0
2007-03-03 12:00:00,993,Arsenal,H,2.0,0.0,16.0,9.0,8.0,16.0,1.0,0.0,1.5,3.75,1.45,3.9,1.4,3.75,1,1.0,0.0,7.0,4.0,14.0,7.0,1.0,0.0,7.0,6.5,7.0
2007-03-14 12:00:00,1003,Arsenal,A,1.0,1.0,10.0,5.0,14.0,4.0,1.0,0.0,2.0,3.3,1.85,3.25,1.9,3.2,3,0.0,0.0,11.0,6.0,12.0,6.0,1.0,0.0,3.6,4.0,3.5
2007-03-18 12:00:00,1014,Arsenal,A,0.0,0.0,18.0,9.0,13.0,4.0,0.0,0.0,2.2,3.3,2.1,3.15,2.1,3.2,1,1.0,0.0,11.0,4.0,17.0,5.0,6.0,0.0,3.1,3.25,3.0
2007-03-31 12:00:00,1018,Arsenal,A,1.0,0.0,11.0,3.0,8.0,7.0,3.0,0.0,3.25,3.2,3.05,3.15,3.1,3.0,1,4.0,2.0,12.0,7.0,17.0,2.0,1.0,0.0,2.2,2.2,2.15
2007-04-07 12:00:00,1027,Arsenal,H,0.0,0.0,29.0,15.0,10.0,14.0,0.0,0.0,1.4,4.33,1.4,4.0,1.4,4.33,3,1.0,1.0,6.0,5.0,15.0,1.0,1.0,0.0,7.5,7.25,5.5
2007-04-09 12:00:00,1039,Arsenal,A,0.0,0.0,6.0,2.0,14.0,6.0,2.0,0.0,2.2,3.25,2.1,3.15,1.9,3.25,2,0.0,0.0,8.0,4.0,13.0,3.0,1.0,0.0,3.2,3.25,3.4
2007-04-14 12:00:00,1041,Arsenal,H,2.0,1.0,19.0,9.0,7.0,2.0,2.0,0.0,1.66,3.6,1.65,3.5,1.61,3.3,1,1.0,1.0,6.0,2.0,18.0,5.0,3.0,1.0,5.0,4.75,5.0
2007-04-17 12:00:00,1049,Arsenal,H,3.0,1.0,12.0,10.0,8.0,7.0,0.0,0.0,1.4,4.33,1.4,4.25,1.4,3.75,1,1.0,1.0,9.0,6.0,8.0,3.0,0.0,0.0,7.5,6.6,7.0
2007-04-21 12:00:00,1059,Arsenal,A,2.0,0.0,17.0,5.0,6.0,6.0,2.0,0.0,2.5,3.25,2.5,3.15,2.5,3.1,2,2.0,1.0,7.0,3.0,10.0,4.0,2.0,0.0,2.7,2.6,2.5
2007-04-29 12:00:00,1072,Arsenal,H,3.0,1.0,10.0,5.0,6.0,7.0,2.0,0.0,1.33,4.5,1.35,4.0,1.36,4.0,1,1.0,0.0,7.0,1.0,10.0,6.0,4.0,0.0,9.5,9.0,7.0
2007-05-06 12:00:00,1082,Arsenal,H,1.0,1.0,7.0,4.0,19.0,3.0,1.0,0.0,2.7,3.25,2.8,3.15,2.6,3.3,2,1.0,0.0,9.0,4.0,13.0,7.0,2.0,1.0,2.5,2.35,2.3
2007-05-13 12:00:00,1092,Arsenal,A,0.0,0.0,14.0,6.0,15.0,6.0,0.0,0.0,2.37,3.5,2.4,3.15,2.3,3.4,2,0.0,0.0,9.0,4.0,18.0,2.0,0.0,0.0,2.7,2.75,2.5
2007-11-03 12:00:00,1203,Arsenal,H,2.0,0.0,16.0,6.0,15.0,3.0,1.0,0.0,2.5,3.1,2.4,3.15,2.25,3.0,2,2.0,1.0,10.0,4.0,15.0,4.0,2.0,0.0,3.0,2.75,2.88
2007-11-12 12:00:00,1222,Arsenal,A,3.0,1.0,16.0,7.0,5.0,1.0,1.0,0.0,1.5,4.0,1.5,3.6,1.5,3.4,3,1.0,0.0,8.0,5.0,9.0,5.0,1.0,0.0,7.0,6.5,6.0
2007-11-24 12:00:00,1223,Arsenal,H,2.0,0.0,13.0,6.0,9.0,7.0,1.0,0.0,1.16,7.0,1.15,6.5,1.14,5.5,1,0.0,0.0,7.0,2.0,17.0,3.0,4.0,0.0,17.0,12.5,15.0
2007-12-01 12:00:00,1234,Arsenal,A,2.0,2.0,14.0,9.0,10.0,7.0,2.0,0.0,2.0,3.3,1.9,3.2,1.83,3.2,3,1.0,1.0,11.0,5.0,16.0,4.0,3.0,0.0,4.0,3.8,3.75
2007-12-05 12:00:00,1244,Arsenal,A,1.0,1.0,6.0,2.0,10.0,6.0,2.0,0.0,1.61,3.75,1.67,3.35,1.62,3.3,2,1.0,0.0,12.0,8.0,9.0,6.0,3.0,0.0,6.0,4.9,5.0
2007-12-09 12:00:00,1253,Arsenal,A,1.0,0.0,7.0,4.0,13.0,4.0,2.0,0.0,1.53,3.8,1.5,3.5,1.44,3.6,1,2.0,1.0,13.0,7.0,15.0,5.0,2.0,0.0,7.0,6.75,6.5
2007-12-16 12:00:00,1263,Arsenal,H,1.0,1.0,11.0,5.0,19.0,3.0,5.0,0.0,2.5,3.0,2.4,3.05,2.25,3.0,1,0.0,0.0,10.0,7.0,12.0,5.0,5.0,0.0,3.1,2.85,2.88
2007-12-22 12:00:00,1265,Arsenal,H,2.0,0.0,9.0,5.0,10.0,5.0,1.0,0.0,1.5,4.0,1.45,3.8,1.5,3.4,1,1.0,0.0,10.0,5.0,10.0,1.0,3.0,0.0,7.5,6.75,6.0
2007-12-26 12:00:00,1279,Arsenal,A,0.0,0.0,12.0,6.0,9.0,7.0,1.0,0.0,1.83,3.5,1.75,3.3,1.67,3.4,2,0.0,0.0,9.0,6.0,15.0,4.0,2.0,0.0,4.5,4.4,4.33
2007-12-29 12:00:00,1287,Arsenal,A,4.0,0.0,10.0,7.0,13.0,2.0,5.0,1.0,2.1,3.4,2.1,3.15,2.1,3.1,3,1.0,1.0,10.0,3.0,14.0,10.0,0.0,1.0,3.5,3.25,3.1
2008-01-01 12:00:00,1295,Arsenal,H,2.0,2.0,21.0,13.0,5.0,5.0,0.0,0.0,1.33,5.0,1.3,4.5,1.29,4.5,1,0.0,0.0,15.0,7.0,7.0,7.0,3.0,0.0,10.0,9.0,8.0
2008-01-12 12:00:00,1305,Arsenal,H,1.0,1.0,16.0,9.0,8.0,14.0,1.0,0.0,1.2,6.0,1.17,6.5,1.17,5.5,2,1.0,0.0,2.0,2.0,10.0,3.0,2.0,0.0,17.0,11.0,12.0
2008-01-19 12:00:00,1317,Arsenal,A,3.0,2.0,11.0,4.0,10.0,3.0,1.0,0.0,1.53,3.8,1.4,4.0,1.4,3.75,3,0.0,0.0,5.0,0.0,13.0,4.0,0.0,0.0,7.0,7.5,7.0
2008-01-29 12:00:00,1326,Arsenal,H,3.0,1.0,10.0,4.0,11.0,4.0,1.0,0.0,1.28,5.0,1.3,4.5,1.25,4.5,1,0.0,0.0,7.0,3.0,15.0,2.0,3.0,0.0,13.0,9.0,10.0
2008-02-02 12:00:00,1338,Arsenal,A,3.0,2.0,14.0,9.0,7.0,9.0,0.0,0.0,1.8,3.6,1.75,3.2,1.73,3.25,3,1.0,1.0,5.0,2.0,7.0,1.0,2.0,0.0,4.5,4.55,4.2
2008-02-11 12:00:00,1354,Arsenal,H,2.0,1.0,13.0,9.0,12.0,7.0,1.0,0.0,1.33,4.75,1.35,4.25,1.33,4.0,1,0.0,0.0,6.0,2.0,6.0,5.0,0.0,0.0,11.0,8.0,8.0
2008-02-23 12:00:00,1355,Arsenal,A,2.0,0.0,26.0,13.0,13.0,7.0,2.0,0.0,1.5,4.0,1.4,4.0,1.4,3.75,2,2.0,1.0,2.0,1.0,9.0,1.0,0.0,1.0,7.0,7.5,7.0
2008-03-01 12:00:00,1364,Arsenal,H,1.0,0.0,16.0,7.0,8.0,8.0,1.0,0.0,1.57,3.8,1.5,3.6,1.5,3.4,2,1.0,1.0,5.0,4.0,13.0,7.0,2.0,0.0,6.5,6.35,6.0
2008-03-09 12:00:00,1380,Arsenal,A,0.0,0.0,10.0,6.0,8.0,5.0,2.0,0.0,1.57,3.8,1.55,3.5,1.57,3.5,2,0.0,0.0,6.0,3.0,10.0,8.0,2.0,0.0,6.5,5.8,5.0
2008-03-15 12:00:00,1384,Arsenal,H,1.0,0.0,17.0,9.0,7.0,11.0,0.0,0.0,1.25,5.5,1.25,5.0,1.22,4.8,2,1.0,1.0,4.0,1.0,10.0,1.0,2.0,1.0,13.0,10.0,10.0
2008-03-23 12:00:00,1404,Arsenal,A,1.0,0.0,7.0,5.0,13.0,2.0,1.0,0.0,3.5,3.2,3.05,3.15,3.2,3.0,1,2.0,0.0,11.0,8.0,10.0,4.0,3.0,0.0,2.2,2.2,2.1
2008-03-29 12:00:00,1407,Arsenal,A,3.0,0.0,17.0,8.0,10.0,6.0,2.0,1.0,1.72,3.6,1.6,3.5,1.67,3.3,3,2.0,2.0,13.0,9.0,12.0,8.0,2.0,0.0,5.0,5.25,4.5
2008-04-05 12:00:00,1416,Arsenal,H,1.0,0.0,8.0,6.0,10.0,5.0,1.0,0.0,2.1,3.2,2.1,3.15,1.95,3.1,2,1.0,1.0,11.0,4.0,10.0,3.0,2.0,0.0,3.75,3.25,3.5
2008-04-13 12:00:00,1434,Arsenal,A,1.0,0.0,18.0,11.0,7.0,5.0,6.0,0.0,4.5,3.5,4.25,3.25,3.8,3.25,1,2.0,0.0,13.0,7.0,12.0,6.0,2.0,0.0,1.83,1.8,1.8
2008-04-19 12:00:00,1437,Arsenal,H,2.0,2.0,19.0,12.0,7.0,12.0,0.0,0.0,1.33,5.0,1.25,5.25,1.29,4.5,1,0.0,0.0,4.0,2.0,15.0,4.0,3.0,0.0,10.0,9.0,8.0
2008-04-28 12:00:00,1455,Arsenal,A,6.0,2.0,20.0,11.0,7.0,6.0,0.0,0.0,1.25,5.5,1.25,5.0,1.25,4.5,3,2.0,1.0,12.0,10.0,6.0,5.0,0.0,0.0,13.0,10.0,10.0
2008-05-04 12:00:00,1463,Arsenal,H,1.0,0.0,11.0,2.0,10.0,8.0,0.0,0.0,1.66,3.6,1.6,3.4,1.67,3.2,1,0.0,0.0,8.0,4.0,4.0,3.0,1.0,0.0,5.5,5.5,4.8
2008-05-11 12:00:00,1472,Arsenal,A,1.0,1.0,12.0,8.0,12.0,4.0,1.0,0.0,1.8,3.75,1.7,3.6,1.7,3.4,3,0.0,0.0,13.0,5.0,14.0,3.0,1.0,0.0,4.33,4.25,4.2
2008-08-16 12:00:00,1476,Arsenal,H,1.0,1.0,24.0,14.0,11.0,7.0,0.0,0.0,1.2,6.5,1.22,5.5,1.17,5.5,1,0.0,0.0,5.0,4.0,8.0,5.0,0.0,0.0,15.0,10.0,12.0
2008-08-23 12:00:00,1487,Arsenal,A,0.0,0.0,15.0,6.0,6.0,5.0,0.0,0.0,1.57,3.75,1.55,3.45,1.57,3.8,1,1.0,1.0,5.0,2.0,14.0,1.0,2.0,0.0,6.5,6.0,6.0
2008-08-30 12:00:00,1496,Arsenal,H,3.0,2.0,20.0,14.0,12.0,12.0,2.0,0.0,1.44,4.0,1.4,4.0,1.44,4.0,1,0.0,0.0,4.0,2.0,11.0,1.0,2.0,0.0,9.0,7.5,8.0
2008-09-13 12:00:00,1505,Arsenal,A,4.0,2.0,17.0,10.0,8.0,5.0,1.0,0.0,1.83,3.5,1.75,3.25,1.8,3.4,3,0.0,0.0,10.0,3.0,8.0,5.0,1.0,0.0,4.5,4.5,4.75
2008-09-20 12:00:00,1516,Arsenal,A,3.0,2.0,20.0,9.0,10.0,17.0,2.0,0.0,1.57,3.75,1.6,3.45,1.62,3.6,3,1.0,1.0,12.0,8.0,12.0,7.0,2.0,0.0,6.5,5.4,6.0
2008-09-27 12:00:00,1525,Arsenal,H,1.0,0.0,18.0,9.0,8.0,15.0,2.0,0.0,1.2,6.0,1.2,5.5,1.2,5.75,3,2.0,0.0,7.0,5.0,7.0,4.0,1.0,0.0,17.0,12.0,17.0
2008-10-04 12:00:00,1536,Arsenal,A,1.0,0.0,13.0,7.0,11.0,7.0,5.0,0.0,1.62,3.75,1.5,3.55,1.57,3.8,2,1.0,0.0,8.0,5.0,10.0,1.0,3.0,0.0,6.0,6.5,6.0
2008-10-18 12:00:00,1545,Arsenal,H,3.0,0.0,22.0,14.0,8.0,7.0,2.0,0.0,1.36,4.5,1.35,4.25,1.36,4.5,1,1.0,1.0,7.0,3.0,13.0,4.0,4.0,0.0,10.0,8.0,9.5
2008-10-26 12:00:00,1563,Arsenal,A,2.0,0.0,20.0,10.0,9.0,9.0,3.0,0.0,1.62,3.75,1.6,3.4,1.57,3.8,3,0.0,0.0,7.0,3.0,13.0,4.0,2.0,1.0,6.0,5.5,6.0
2008-10-29 12:00:00,1566,Arsenal,H,4.0,1.0,20.0,12.0,8.0,9.0,1.0,0.0,1.44,4.5,1.4,4.0,1.36,4.0,2,4.0,1.0,9.0,6.0,17.0,1.0,4.0,0.0,7.5,7.5,7.0
2008-11-01 12:00:00,1580,Arsenal,A,1.0,0.0,13.0,6.0,7.0,5.0,2.0,1.0,1.4,4.5,1.4,4.0,1.4,4.5,1,2.0,1.0,7.0,5.0,11.0,3.0,4.0,0.0,8.0,7.5,8.0
2008-11-08 12:00:00,1585,Arsenal,H,2.0,1.0,11.0,7.0,16.0,5.0,3.0,0.0,3.25,3.25,2.8,3.15,3.1,3.1,1,1.0,0.0,17.0,9.0,7.0,6.0,2.0,0.0,2.3,2.35,2.4
2008-11-15 12:00:00,1595,Arsenal,H,0.0,0.0,11.0,8.0,9.0,8.0,2.0,0.0,1.5,4.0,1.45,3.75,1.53,3.75,3,2.0,0.0,9.0,6.0,22.0,5.0,4.0,0.0,7.0,7.0,7.0
2008-11-22 12:00:00,1608,Arsenal,A,0.0,0.0,11.0,5.0,9.0,3.0,1.0,0.0,2.2,3.4,2.1,3.15,2.0,3.25,1,3.0,1.0,12.0,8.0,16.0,3.0,0.0,0.0,3.25,3.25,3.4
2008-11-30 12:00:00,1620,Arsenal,A,2.0,0.0,9.0,6.0,16.0,2.0,0.0,0.0,5.0,3.4,4.9,3.45,4.5,3.3,3,1.0,1.0,12.0,5.0,18.0,3.0,2.0,0.0,1.8,1.65,1.67
2008-12-06 12:00:00,1625,Arsenal,H,1.0,1.0,11.0,4.0,13.0,8.0,1.0,0.0,1.33,4.75,1.25,5.0,1.3,5.0,1,0.0,0.0,10.0,4.0,13.0,3.0,2.0,0.0,11.0,10.0,11.0
2008-12-13 12:00:00,1638,Arsenal,A,1.0,1.0,17.0,11.0,11.0,10.0,1.0,0.0,1.8,3.6,1.75,3.3,1.73,3.5,2,1.0,1.0,8.0,3.0,8.0,5.0,0.0,0.0,4.5,4.4,5.0
2008-12-21 12:00:00,1650,Arsenal,H,1.0,1.0,6.0,3.0,14.0,2.0,3.0,1.0,2.4,3.25,2.3,3.15,2.38,3.1,2,1.0,1.0,10.0,6.0,17.0,1.0,3.0,0.0,3.0,2.85,3.1
2008-12-26 12:00:00,1654,Arsenal,A,2.0,1.0,8.0,6.0,10.0,6.0,4.0,0.0,2.87,3.3,2.6,3.15,2.88,3.2,2,2.0,0.0,13.0,9.0,10.0,7.0,4.0,0.0,2.5,2.5,2.5
2008-12-28 12:00:00,1664,Arsenal,H,1.0,0.0,11.0,7.0,9.0,11.0,0.0,0.0,1.4,4.5,1.35,4.2,1.4,4.33,1,0.0,0.0,4.0,3.0,9.0,2.0,1.0,0.0,10.0,8.25,8.5
2009-01-10 12:00:00,1674,Arsenal,H,1.0,0.0,14.0,9.0,13.0,5.0,2.0,0.0,1.36,4.33,1.3,4.75,1.36,4.33,1,0.0,0.0,2.0,2.0,16.0,0.0,2.0,0.0,11.0,8.25,10.0
2009-01-17 12:00:00,1686,Arsenal,A,3.0,1.0,13.0,9.0,19.0,4.0,1.0,0.0,1.62,4.0,1.6,3.65,1.62,3.8,3,1.0,0.0,4.0,3.0,11.0,4.0,1.0,0.0,5.5,5.0,5.5
2009-01-28 12:00:00,1699,Arsenal,A,1.0,0.0,7.0,4.0,11.0,6.0,2.0,0.0,2.5,3.3,2.4,3.15,2.38,3.25,2,1.0,0.0,7.0,3.0,9.0,7.0,2.0,0.0,3.0,2.75,3.0
2009-01-31 12:00:00,1703,Arsenal,H,0.0,0.0,15.0,8.0,12.0,13.0,2.0,0.0,1.5,4.2,1.35,4.4,1.4,4.33,2,0.0,0.0,2.0,2.0,12.0,3.0,2.0,0.0,7.0,7.4,8.0
2009-02-08 12:00:00,1721,Arsenal,A,0.0,0.0,4.0,1.0,14.0,4.0,2.0,1.0,2.4,3.3,2.25,3.15,2.38,3.25,2,0.0,0.0,16.0,6.0,14.0,6.0,1.0,0.0,3.0,2.95,3.0
2009-02-21 12:00:00,1725,Arsenal,H,0.0,0.0,16.0,9.0,6.0,8.0,2.0,0.0,1.4,4.33,1.4,4.1,1.4,4.2,2,0.0,0.0,3.0,2.0,12.0,3.0,2.0,0.0,9.0,7.0,9.0
2009-02-28 12:00:00,1735,Arsenal,H,0.0,0.0,16.0,8.0,6.0,11.0,0.0,0.0,1.4,4.33,1.4,4.0,1.4,4.2,2,0.0,0.0,12.0,3.0,14.0,6.0,0.0,0.0,9.0,7.5,9.0
2009-03-03 12:00:00,1745,Arsenal,A,3.0,3.0,16.0,8.0,14.0,4.0,0.0,0.0,1.57,3.75,1.5,3.75,1.62,3.6,3,1.0,1.0,8.0,4.0,19.0,3.0,4.0,0.0,6.5,6.0,6.0
2009-03-14 12:00:00,1755,Arsenal,H,4.0,1.0,18.0,12.0,8.0,7.0,0.0,0.0,1.44,4.33,1.4,4.0,1.4,4.2,1,0.0,0.0,7.0,3.0,14.0,4.0,4.0,0.0,8.0,7.5,9.0
2009-03-21 12:00:00,1767,Arsenal,A,3.0,0.0,15.0,10.0,12.0,4.0,1.0,0.0,1.72,3.6,1.65,3.45,1.67,3.5,3,1.0,0.0,11.0,8.0,12.0,8.0,0.0,0.0,5.0,4.85,5.5
2009-04-04 12:00:00,1775,Arsenal,H,2.0,1.0,17.0,9.0,11.0,7.0,1.0,0.0,1.53,3.75,1.5,3.75,1.44,4.0,1,0.0,0.0,9.0,4.0,9.0,2.0,3.0,0.0,7.5,6.05,8.0
2009-04-11 12:00:00,1792,Arsenal,A,4.0,0.0,15.0,8.0,16.0,5.0,3.0,0.0,1.73,3.5,1.65,3.45,1.7,3.4,3,1.0,1.0,11.0,5.0,15.0,6.0,3.0,0.0,5.25,4.9,5.5
2009-04-21 12:00:00,1802,Arsenal,A,4.0,1.0,8.0,4.0,12.0,0.0,1.0,0.0,5.0,3.6,4.75,3.5,4.6,3.4,2,4.0,0.0,22.0,15.0,10.0,12.0,0.0,0.0,1.72,1.65,1.8
2009-04-26 12:00:00,1812,Arsenal,H,2.0,1.0,15.0,11.0,8.0,8.0,0.0,0.0,1.5,4.2,1.4,4.0,1.5,4.0,1,0.0,0.0,5.0,4.0,13.0,1.0,0.0,0.0,7.5,7.5,7.0
2009-05-02 12:00:00,1818,Arsenal,A,3.0,2.0,15.0,9.0,10.0,11.0,1.0,0.0,2.3,3.3,2.0,3.2,2.05,3.3,3,0.0,0.0,12.0,4.0,9.0,5.0,3.0,1.0,3.2,3.5,3.6
2009-05-10 12:00:00,1832,Arsenal,H,1.0,0.0,15.0,7.0,19.0,6.0,1.0,0.0,2.6,3.25,2.45,3.15,2.62,3.2,3,4.0,2.0,16.0,8.0,12.0,2.0,0.0,0.0,2.8,2.65,2.7
2009-05-16 12:00:00,1838,Arsenal,A,0.0,0.0,14.0,11.0,14.0,6.0,5.0,0.0,6.0,3.5,5.0,3.4,5.5,3.5,2,0.0,0.0,11.0,5.0,13.0,2.0,0.0,0.0,1.67,1.65,1.67
2009-05-24 12:00:00,1846,Arsenal,H,4.0,4.0,24.0,11.0,9.0,6.0,1.0,0.0,1.33,5.0,1.28,4.95,1.33,4.8,1,1.0,1.0,3.0,1.0,11.0,0.0,0.0,0.0,10.0,8.5,9.5
2009-08-15 12:00:00,1860,Arsenal,A,6.0,3.0,15.0,9.0,13.0,9.0,0.0,0.0,2.3,3.25,2.25,3.15,2.3,3.2,3,1.0,0.0,8.0,5.0,11.0,4.0,0.0,0.0,3.2,2.95,3.2
